step,ce
1001.0,4.126623630523682
1002.0,4.121002197265625
1003.0,4.090404510498047
1004.0,4.077194690704346
1005.0,4.078114032745361
1006.0,4.063302040100098
1007.0,4.060418128967285
1008.0,4.055453300476074
1009.0,4.072421073913574
1010.0,4.108224391937256
1011.0,4.049302101135254
1012.0,4.081765174865723
1013.0,4.052758693695068
1014.0,4.100351810455322
1015.0,4.079296112060547
1016.0,4.075282096862793
1017.0,4.087029457092285
1018.0,4.06985330581665
1019.0,4.100403308868408
1020.0,4.062002182006836
1021.0,4.047976016998291
1022.0,4.109325408935547
1023.0,4.036499500274658
1024.0,4.088027477264404
1025.0,4.095677852630615
1026.0,4.089466571807861
1027.0,4.069478988647461
1028.0,4.0599799156188965
1029.0,4.077387809753418
1030.0,4.046635150909424
1031.0,4.097643852233887
1032.0,4.08482027053833
1033.0,4.072099685668945
1034.0,4.073450565338135
1035.0,4.052422046661377
1036.0,4.076626777648926
1037.0,4.071213722229004
1038.0,4.057240009307861
1039.0,4.058194637298584
1040.0,4.0699944496154785
1041.0,4.033275604248047
1042.0,4.0277485847473145
1043.0,4.058531761169434
1044.0,4.029102325439453
1045.0,4.046929359436035
1046.0,4.020323276519775
1047.0,4.042304992675781
1048.0,4.052178859710693
1049.0,4.0630202293396
1050.0,4.035209655761719
1051.0,4.0379791259765625
1052.0,4.00568962097168
1053.0,4.003504276275635
1054.0,4.0448503494262695
1055.0,4.060456275939941
1056.0,4.061521530151367
1057.0,4.051396369934082
1058.0,4.024847030639648
1059.0,4.078782558441162
1060.0,4.058791637420654
1061.0,4.049637317657471
1062.0,4.0049824714660645
1063.0,4.010178089141846
1064.0,4.044510841369629
1065.0,4.043562889099121
1066.0,4.058740139007568
1067.0,4.019148349761963
1068.0,4.01124906539917
1069.0,4.007625102996826
1070.0,3.996683359146118
1071.0,4.0315375328063965
1072.0,4.031238555908203
1073.0,4.030820369720459
1074.0,4.009642601013184
1075.0,4.015972137451172
1076.0,4.024292469024658
1077.0,3.998748302459717
1078.0,4.008086681365967
1079.0,4.012753009796143
1080.0,4.00446081161499
1081.0,4.028402328491211
1082.0,4.030835151672363
1083.0,3.975360155105591
1084.0,4.005039691925049
1085.0,3.9952163696289062
1086.0,4.008909702301025
1087.0,4.031935214996338
1088.0,4.0099921226501465
1089.0,4.036583423614502
1090.0,4.0004448890686035
1091.0,4.010804176330566
1092.0,4.000685691833496
1093.0,3.983041524887085
1094.0,3.993521213531494
1095.0,3.963393211364746
1096.0,4.003899574279785
1097.0,3.980884313583374
1098.0,3.9847424030303955
1099.0,4.009612560272217
1100.0,3.9682984352111816
1101.0,3.9708757400512695
1102.0,3.9800257682800293
1103.0,3.973356246948242
1104.0,4.026272296905518
1105.0,3.959635019302368
1106.0,3.980039119720459
1107.0,4.013211727142334
1108.0,3.9867074489593506
1109.0,4.005138874053955
1110.0,3.9560444355010986
1111.0,3.996941566467285
