step,ce
1.0,11.054217338562012
2.0,11.059151649475098
3.0,11.049543380737305
4.0,11.023035049438477
5.0,10.930968284606934
6.0,10.695540428161621
7.0,10.4546480178833
8.0,10.265640258789062
9.0,10.113840103149414
10.0,9.932950973510742
11.0,9.822687149047852
12.0,9.717175483703613
13.0,9.63344955444336
14.0,9.577606201171875
15.0,9.487531661987305
16.0,9.455347061157227
17.0,9.392831802368164
18.0,9.33407211303711
19.0,9.31136417388916
20.0,9.25367546081543
21.0,9.215086936950684
22.0,9.183560371398926
23.0,9.176374435424805
24.0,9.12768268585205
25.0,9.123091697692871
26.0,9.08624267578125
27.0,9.059301376342773
28.0,9.020423889160156
29.0,9.014228820800781
30.0,9.002062797546387
31.0,8.943258285522461
32.0,8.910003662109375
33.0,8.882686614990234
34.0,8.86855411529541
35.0,8.81834602355957
36.0,8.77237319946289
37.0,8.730022430419922
38.0,8.70426082611084
39.0,8.695043563842773
40.0,8.636218070983887
41.0,8.609540939331055
42.0,8.557893753051758
43.0,8.55216121673584
44.0,8.527621269226074
45.0,8.49285888671875
46.0,8.474830627441406
47.0,8.423553466796875
48.0,8.413622856140137
49.0,8.372797012329102
50.0,8.376625061035156
51.0,8.3087797164917
52.0,8.27919864654541
53.0,8.250938415527344
54.0,8.24237060546875
55.0,8.224908828735352
56.0,8.17223072052002
57.0,8.173845291137695
58.0,8.122244834899902
59.0,8.13460636138916
60.0,8.111785888671875
61.0,8.07372760772705
62.0,8.057347297668457
63.0,8.010326385498047
64.0,8.006439208984375
65.0,7.985096454620361
66.0,7.9605913162231445
67.0,7.923249244689941
68.0,7.883255481719971
69.0,7.874260425567627
70.0,7.872467041015625
71.0,7.8152899742126465
72.0,7.815019607543945
73.0,7.782308578491211
74.0,7.7985005378723145
75.0,7.768777847290039
76.0,7.727788925170898
77.0,7.707392692565918
78.0,7.639279842376709
79.0,7.659832000732422
80.0,7.624747276306152
81.0,7.6382622718811035
82.0,7.601031303405762
83.0,7.556773662567139
