step,ce
1.0,11.239763259887695
4.0,10.383238792419434
5.0,10.128893852233887
6.0,10.154121398925781
10.0,9.676488876342773
12.0,9.5845365524292
15.0,9.312690734863281
17.0,9.13018798828125
18.0,9.062822341918945
19.0,9.020413398742676
20.0,8.995448112487793
22.0,8.907724380493164
26.0,8.741064071655273
27.0,8.737595558166504
34.0,8.528074264526367
35.0,8.564165115356445
36.0,8.517677307128906
37.0,8.480310440063477
40.0,8.335672378540039
43.0,8.213228225708008
45.0,8.125532150268555
46.0,8.071502685546875
47.0,7.989980220794678
49.0,7.941950798034668
51.0,7.960965156555176
52.0,7.800336837768555
53.0,7.7694573402404785
54.0,7.7389302253723145
57.0,7.615437030792236
58.0,7.64069128036499
59.0,7.622949123382568
60.0,7.597116947174072
63.0,7.447709560394287
64.0,7.498702049255371
67.0,7.3311591148376465
69.0,7.32543420791626
71.0,7.23569393157959
72.0,7.295477390289307
73.0,7.232370376586914
74.0,7.198000431060791
75.0,7.204564571380615
77.0,7.165192127227783
78.0,7.081798076629639
80.0,7.096446990966797
83.0,7.012534141540527
84.0,7.045650005340576
88.0,6.951111793518066
89.0,7.021323204040527
92.0,7.019861698150635
94.0,6.975940227508545
95.0,7.043581962585449
97.0,6.8859357833862305
100.0,6.847841739654541
101.0,6.8285017013549805
103.0,6.7678937911987305
106.0,6.7646074295043945
108.0,6.749580383300781
109.0,6.795306205749512
118.0,6.652313232421875
119.0,6.615434169769287
122.0,6.55712890625
124.0,6.560872554779053
126.0,6.535060882568359
128.0,6.494328022003174
136.0,6.38620662689209
137.0,6.416622638702393
139.0,6.406782627105713
140.0,6.499860763549805
143.0,6.348870277404785
144.0,6.358847618103027
146.0,6.319413661956787
147.0,6.377591609954834
149.0,6.275619983673096
150.0,6.270413398742676
151.0,6.334995269775391
153.0,6.299732208251953
154.0,6.25200891494751
155.0,6.2402801513671875
157.0,6.277631759643555
158.0,6.247237682342529
160.0,6.184017181396484
163.0,6.1854424476623535
164.0,6.251880168914795
167.0,6.139148712158203
168.0,6.109304428100586
170.0,6.128407001495361
171.0,6.163660049438477
172.0,6.153818607330322
173.0,6.106452465057373
174.0,6.128079891204834
175.0,6.064846038818359
176.0,6.1087727546691895
178.0,6.078212261199951
185.0,6.037824630737305
186.0,5.999006271362305
188.0,6.016602516174316
190.0,5.913663864135742
193.0,5.990025997161865
195.0,5.978422164916992
197.0,5.932347774505615
198.0,5.895901679992676
210.0,5.877279281616211
212.0,5.806414604187012
214.0,5.876667022705078
222.0,5.816493034362793
223.0,5.795350074768066
224.0,5.752472400665283
225.0,5.787312030792236
226.0,5.765614986419678
227.0,5.734173774719238
228.0,5.743592739105225
230.0,5.7301344871521
231.0,5.68672513961792
234.0,5.677586078643799
235.0,5.7667131423950195
236.0,5.75477409362793
239.0,5.674735069274902
241.0,5.6674041748046875
244.0,5.6925435066223145
245.0,5.602713108062744
247.0,5.603429317474365
248.0,5.609541416168213
250.0,5.615870952606201
254.0,5.604638576507568
255.0,5.593559265136719
257.0,5.597166061401367
259.0,5.496994972229004
266.0,5.536715030670166
268.0,5.426413059234619
270.0,5.47592306137085
273.0,5.44753885269165
274.0,5.436962604522705
277.0,5.417143821716309
278.0,5.419519901275635
280.0,5.409571647644043
281.0,5.375063896179199
284.0,5.357175827026367
287.0,5.325674533843994
290.0,5.3192057609558105
292.0,5.299454212188721
295.0,5.345850467681885
301.0,5.280481815338135
