step,ce,tokens
7697.0,2.536657,14630000000.0
7766.0,2.531227,14762000000.0
7779.0,2.534652,14786000000.0
7784.0,2.559927,14796000000.0
7855.0,2.536548,14931000000.0
7891.0,2.517944,14999000000.0
7909.0,2.549132,15033000000.0
7920.0,2.501462,15054000000.0
7922.0,2.513904,15058000000.0
7923.0,2.51896,15060000000.0
7951.0,2.526981,15113000000.0
7979.0,2.508399,15166000000.0
8108.0,2.516022,15412000000.0
8154.0,2.519444,15499000000.0
8189.0,2.525458,15565000000.0
8190.0,2.514669,15567000000.0
8228.0,2.543268,15640000000.0
8282.0,2.507268,15742000000.0
8284.0,2.517697,15746000000.0
8304.0,2.512544,15784000000.0
8323.0,2.537261,15820000000.0
8394.0,2.542198,15955000000.0
8398.0,2.500669,15963000000.0
8405.0,2.512654,15976000000.0
8439.0,2.505011,16041000000.0
8454.0,2.502659,16069000000.0
8477.0,2.495703,16113000000.0
8493.0,2.517688,16143000000.0
8541.0,2.515296,16234000000.000002
8569.0,2.535316,16288000000.0
8575.0,2.51408,16299000000.0
8578.0,2.521855,16305000000.0
8639.0,2.52898,16421000000.0
8666.0,2.516562,16472000000.000002
8669.0,2.498755,16478000000.000002
8701.0,2.505459,16539000000.000002
8710.0,2.526281,16556000000.0
8719.0,2.523946,16573000000.0
8772.0,2.489305,16672999999.999998
8782.0,2.50391,16692000000.0
8791.0,2.51027,16710000000.0
8830.0,2.519181,16783999999.999998
8853.0,2.510646,16827000000.000002
8903.0,2.525273,16922000000.0
8910.0,2.49449,16936000000.0
8915.0,2.486897,16945000000.0
8923.0,2.510313,16960000000.0
8934.0,2.517906,16981000000.000002
8936.0,2.51357,16985000000.0
8944.0,2.51416,17000000000.0
8965.0,2.531483,17040000000.0
8976.0,2.517114,17061000000.0
9007.0,2.507543,17120000000.000002
9018.0,2.514931,17140999999.999998
9026.0,2.516129,17155999999.999998
9040.0,2.505495,17183000000.0
9043.0,2.511573,17189000000.0
9071.0,2.516351,17242000000.0
9115.0,2.535364,17325000000.0
9129.0,2.514997,17352000000.0
9168.0,2.502109,17426000000.0
9190.0,2.499704,17468000000.0
9191.0,2.514156,17470000000.0
9198.0,2.494994,17483000000.0
9216.0,2.509752,17517000000.0
9229.0,2.540681,17542000000.0
9239.0,2.516351,17561000000.0
9289.0,2.499758,17656000000.0
9313.0,2.510107,17702000000.0
9328.0,2.511047,17730000000.0
9329.0,2.5064,17732000000.0
9338.0,2.513104,17749000000.0
9386.0,2.486423,17840000000.0
9500.0,2.512485,18057000000.0
9501.0,2.501673,18059000000.0
9511.0,2.508537,18078000000.0
9549.0,2.505463,18150000000.0
9604.0,2.491948,18255000000.0
9628.0,2.513796,18300000000.0
9647.0,2.509259,18336000000.0
9657.0,2.495014,18355000000.0
9672.0,2.503828,18384000000.0
9785.0,2.507099,18599000000.0
9791.0,2.517039,18610000000.0
9809.0,2.502416,18644000000.0
9826.0,2.511504,18677000000.0
9843.0,2.503896,18709000000.0
9942.0,2.481597,18897000000.0
9955.0,2.513378,18922000000.0
9970.0,2.524631,18950000000.0
9987.0,2.503274,18983000000.0
9991.0,2.496242,18990000000.0
10014.0,2.501875,19034000000.0
10026.0,2.501092,19057000000.0
10050.0,2.505182,19102000000.0
10051.0,2.502061,19104000000.0
10062.0,2.510116,19125000000.0
10085.0,2.512448,19169000000.0
10097.0,2.502525,19192000000.0
10131.0,2.48912,19256000000.0
10162.0,2.509546,19315000000.0
10173.0,2.490747,19336000000.0
10184.0,2.51363,19357000000.0
10255.0,2.497374,19492000000.0
10258.0,2.519499,19498000000.0
10297.0,2.535329,19572000000.0
10322.0,2.518281,19619000000.0
10346.0,2.499271,19665000000.0
10353.0,2.509413,19678000000.0
10383.0,2.508478,19735000000.0
10404.0,2.513717,19775000000.0
10420.0,2.517721,19806000000.0
10494.0,2.537471,19946000000.0
10553.0,2.513745,20058000000.0
10554.0,2.494089,20060000000.0
10596.0,2.516093,20140000000.0
10691.0,2.49921,20321000000.0
10742.0,2.499428,20418000000.0
10748.0,2.499885,20429000000.0
10775.0,2.496108,20480000000.0
10802.0,2.490822,20532000000.0
10806.0,2.472578,20539000000.0
10818.0,2.501238,20562000000.0
10820.0,2.48672,20566000000.0
10826.0,2.481541,20577000000.0
10852.0,2.509522,20627000000.0
10953.0,2.515789,20819000000.0
10997.0,2.514888,20902000000.0
11006.0,2.464487,20919000000.0
11025.0,2.49115,20955000000.0
11129.0,2.490387,21153000000.0
11141.0,2.496835,21176000000.0
11158.0,2.488194,21208000000.0
11179.0,2.50314,21248000000.0
11296.0,2.529009,21470000000.0
11299.0,2.501745,21476000000.0
11306.0,2.490919,21489000000.0
11359.0,2.537251,21590000000.0
11377.0,2.485644,21624000000.0
11378.0,2.495824,21626000000.0
11382.0,2.485166,21634000000.0
11401.0,2.509533,21670000000.0
11425.0,2.481306,21716000000.0
11448.0,2.523863,21759000000.0
11459.0,2.50503,21780000000.0
11465.0,2.504729,21792000000.0
11466.0,2.482626,21794000000.0
11496.0,2.50717,21851000000.0
11556.0,2.489288,21965000000.0
11598.0,2.499197,22044000000.0
11608.0,2.499784,22063000000.0
11657.0,2.485892,22157000000.0
11667.0,2.504421,22176000000.0
11669.0,2.503377,22179000000.0
11678.0,2.483237,22196000000.0
11687.0,2.51239,22214000000.0
11695.0,2.505813,22229000000.0
11753.0,2.51937,22339000000.0
11765.0,2.51069,22362000000.0
11800.0,2.501789,22428000000.0
11857.0,2.512404,22537000000.0
11925.0,2.483135,22666000000.0
11949.0,2.49656,22712000000.0
11965.0,2.489241,22742000000.0
12004.0,2.47464,22816000000.0
12009.0,2.495968,22826000000.0
12011.0,2.471678,22829000000.0
12013.0,2.4921,22833000000.0
12018.0,2.474376,22843000000.0
12024.0,2.493831,22854000000.0
12040.0,2.515668,22884000000.0
12044.0,2.491278,22892000000.0
12050.0,2.535626,22903000000.0
12071.0,2.492024,22943000000.0
12106.0,2.50433,23010000000.0
12165.0,2.474249,23122000000.0
12198.0,2.480097,23185000000.0
12256.0,2.480779,23295000000.0
12258.0,2.496256,23299000000.0
12269.0,2.497577,23320000000.0
12322.0,2.502255,23420000000.0
12340.0,2.5224,23455000000.0
12349.0,2.496054,23472000000.0
12351.0,2.503079,23476000000.0
12365.0,2.499871,23502000000.0
12389.0,2.498664,23548000000.0
12391.0,2.497294,23552000000.0
12400.0,2.503289,23569000000.0
12429.0,2.507849,23624000000.0
12430.0,2.50483,23626000000.0
12434.0,2.496155,23633000000.0
12435.0,2.520117,23635000000.0
12483.0,2.486264,23726000000.0
12521.0,2.489392,23799000000.0
12566.0,2.489677,23884000000.0
12569.0,2.477616,23890000000.0
12585.0,2.465546,23920000000.0
12628.0,2.507267,24002000000.0
12630.0,2.503924,24006000000.0
12645.0,2.489861,24034000000.0
12681.0,2.46597,24103000000.0
12697.0,2.485259,24133000000.0
12699.0,2.484194,24137000000.0
12716.0,2.476686,24169000000.0
12735.0,2.479868,24205000000.0
12754.0,2.494334,24241000000.0
12775.0,2.518108,24281000000.0
12794.0,2.487064,24317000000.0
12799.0,2.471284,24327000000.0
12831.0,2.493096,24388000000.0
12848.0,2.504197,24420000000.0
12866.0,2.502015,24454000000.0
12872.0,2.485219,24466000000.0
12923.0,2.492696,24563000000.0
12956.0,2.486108,24625000000.0
12961.0,2.483044,24635000000.0
12984.0,2.505713,24679000000.0
13005.0,2.488225,24718000000.0
13013.0,2.462502,24734000000.0
13094.0,2.496053,24888000000.0
13100.0,2.486564,24899000000.0
13157.0,2.48362,25007000000.0
13161.0,2.48068,25015000000.0
13202.0,2.491019,25093000000.0
13215.0,2.511661,25118000000.0
13258.0,2.492772,25199000000.0
13284.0,2.504608,25249000000.0
13300.0,2.495437,25279000000.0
13316.0,2.49331,25310000000.0
13329.0,2.500857,25334000000.0
13336.0,2.465355,25348000000.0
13363.0,2.489563,25399000000.0
13375.0,2.462668,25422000000.0
13377.0,2.505681,25425000000.0
13387.0,2.482261,25444000000.0
13393.0,2.479752,25456000000.0
13394.0,2.483282,25458000000.0
13421.0,2.495376,25509000000.0
13441.0,2.523466,25547000000.0
13444.0,2.508729,25553000000.0
13448.0,2.488278,25560000000.0
13465.0,2.485633,25593000000.0
13494.0,2.491578,25648000000.0
13523.0,2.471041,25703000000.0
13542.0,2.461326,25739000000.0
13543.0,2.497916,25741000000.0
13619.0,2.493184,25885000000.0
13627.0,2.499707,25901000000.0
13640.0,2.51674,25925000000.0
13647.0,2.5112,25939000000.0
13694.0,2.483544,26028000000.0
13731.0,2.506207,26098000000.0
13742.0,2.517951,26119000000.0
13784.0,2.480479,26199000000.0
13886.0,2.484173,26393000000.0
13888.0,2.503139,26397000000.0
13896.0,2.490446,26412000000.0
13900.0,2.50342,26419000000.0
13908.0,2.507875,26435000000.0
13920.0,2.501955,26457000000.0
13927.0,2.468024,26471000000.0
13940.0,2.492859,26495000000.0
13952.0,2.481005,26518000000.0
13959.0,2.472653,26532000000.0
14078.0,2.469365,26758000000.0
14106.0,2.473577,26811000000.0
14114.0,2.50142,26826000000.0
14140.0,2.476822,26876000000.0
14162.0,2.453152,26917000000.0
14170.0,2.464394,26933000000.0
14183.0,2.472398,26957000000.0
14200.0,2.458176,26990000000.0
14236.0,2.480247,27058000000.0
14253.0,2.4755,27090000000.0
14284.0,2.489471,27149000000.0
14293.0,2.476925,27166000000.0
14294.0,2.492603,27168000000.0
14302.0,2.49851,27183000000.0
14316.0,2.486632,27210000000.0
14341.0,2.457981,27258000000.0
14444.0,2.484697,27453000000.0
14501.0,2.466439,27562000000.0
14588.0,2.460991,27727000000.0
14632.0,2.489058,27811000000.0
14654.0,2.479197,27852000000.0
14716.0,2.448845,27970000000.0
14750.0,2.48678,28035000000.0
14760.0,2.50174,28054000000.0
14764.0,2.484129,28062000000.0
14844.0,2.45908,28214000000.0
14914.0,2.487992,28347000000.0
14957.0,2.519015,28428000000.0
14958.0,2.480845,28430000000.0
15006.0,2.464426,28521000000.0
15017.0,2.477488,28542000000.0
15028.0,2.461849,28563000000.0
15044.0,2.442049,28594000000.0
15055.0,2.476937,28615000000.0
15065.0,2.462751,28634000000.0
15080.0,2.477076,28662000000.0
15084.0,2.494058,28670000000.0
15113.0,2.504575,28725000000.0
15126.0,2.489422,28750000000.0
15128.0,2.465278,28753000000.0
15136.0,2.469674,28769000000.0
15176.0,2.484869,28845000000.0
15202.0,2.479725,28894000000.0
15208.0,2.464656,28905000000.0
15212.0,2.488896,28913000000.0
15229.0,2.492486,28945000000.0
15324.0,2.474297,29126000000.0
15341.0,2.508663,29158000000.0
15394.0,2.455678,29259000000.0
15438.0,2.469934,29342000000.0
15441.0,2.473764,29348000000.0
15444.0,2.461638,29354000000.0
15478.0,2.464711,29419000000.0
15483.0,2.494324,29428000000.0
15512.0,2.458191,29483000000.0
15535.0,2.462724,29527000000.0
15611.0,2.488786,29671000000.0
15640.0,2.491335,29726000000.0
15660.0,2.482395,29764000000.0
15687.0,2.513503,29816000000.0
15712.0,2.474962,29863000000.0
15734.0,2.461101,29905000000.0
15788.0,2.470862,30008000000.0
15812.0,2.491816,30053000000.0
15841.0,2.464958,30108000000.0
15847.0,2.471519,30120000000.0
15866.0,2.488687,30156000000.0
15879.0,2.498645,30181000000.0
15895.0,2.489358,30211000000.0
15967.0,2.491744,30348000000.0
16003.0,2.477349,30416000000.0
16010.0,2.486397,30430000000.0
16022.0,2.486102,30452000000.0
16031.0,2.501053,30470000000.0
16122.0,2.49,30642000000.0
16199.0,2.488509,30789000000.0
16217.0,2.453382,30823000000.0
16234.0,2.472228,30855000000.0
16255.0,2.448106,30895000000.0
16344.0,2.45684,31064000000.0
16373.0,2.452639,31120000000.0
16416.0,2.461352,31201000000.0
16422.0,2.450907,31213000000.0
16471.0,2.474772,31306000000.0
16512.0,2.466798,31384000000.0
16623.0,2.466458,31595000000.0
16651.0,2.468081,31648000000.0
16707.0,2.473489,31754000000.0
16720.0,2.458221,31779000000.0
16796.0,2.446238,31923000000.0
16830.0,2.481196,31988000000.0
16844.0,2.485782,32015000000.0
16944.0,2.456095,32205000000.0
17088.0,2.487899,32478000000.0
17089.0,2.491419,32479999999.999996
17094.0,2.469486,32490000000.000004
17099.0,2.479185,32499000000.000004
17124.0,2.470309,32546999999.999996
17137.0,2.485476,32572000000.000004
17180.0,2.504673,32653000000.0
17184.0,2.480503,32661000000.0
17232.0,2.484918,32752000000.000004
17240.0,2.481236,32767000000.000004
17267.0,2.479352,32819000000.000004
17308.0,2.573982,32897000000.0
17327.0,2.446855,32933000000.0
17344.0,2.470673,32965000000.000004
17352.0,2.444253,32979999999.999996
17390.0,2.482689,33052000000.0
17410.0,2.486413,33090000000.000004
17471.0,2.474523,33206000000.000004
17505.0,2.464915,33271000000.0
17520.0,2.479958,33299000000.0
17534.0,2.467062,33326000000.0
17548.0,2.462204,33353000000.0
17579.0,2.473257,33412000000.0
17699.0,2.485688,33640000000.0
17754.0,2.479577,33744000000.0
17828.0,2.474641,33884999999.999996
17838.0,2.502997,33904000000.000004
17870.0,2.451682,33965000000.000004
17882.0,2.469224,33987000000.0
17890.0,2.476672,34003000000.0
17940.0,2.473819,34098000000.0
17948.0,2.45518,34113000000.0
17971.0,2.496058,34156999999.999996
17979.0,2.493996,34171999999.999996
18001.0,2.425591,34214000000.0
18016.0,2.475131,34241999999.999996
18078.0,2.486326,34360000000.0
18088.0,2.482887,34379000000.0
18096.0,2.46402,34394000000.0
18115.0,2.484406,34430000000.0
18172.0,2.476325,34539000000.0
18174.0,2.460987,34542000000.0
18209.0,2.45511,34609000000.0
18255.0,2.450038,34696000000.0
18264.0,2.475762,34713000000.0
18269.0,2.47373,34723000000.0
18301.0,2.454479,34784000000.0
18304.0,2.4547,34789000000.0
18332.0,2.470927,34843000000.0
18342.0,2.477556,34862000000.0
18436.0,2.478071,35040000000.0
18437.0,2.461974,35042000000.0
18490.0,2.49058,35143000000.0
18494.0,2.444591,35151000000.0
18506.0,2.476274,35173000000.0
18508.0,2.458973,35177000000.0
18546.0,2.462665,35249000000.0
18588.0,2.470062,35329000000.0
18610.0,2.448676,35371000000.0
18640.0,2.464693,35428000000.0
18666.0,2.484498,35477000000.0
18673.0,2.481253,35491000000.0
18699.0,2.458636,35540000000.0
18727.0,2.47084,35593000000.0
18786.0,2.480267,35706000000.0
18811.0,2.481307,35753000000.0
18824.0,2.461734,35778000000.0
18857.0,2.461055,35840000000.0
18880.0,2.478066,35884000000.0
18934.0,2.443797,35987000000.0
18955.0,2.473666,36027000000.0
18980.0,2.470222,36074000000.0
19017.0,2.473588,36145000000.0
19032.0,2.483027,36173000000.0
19039.0,2.461924,36186000000.0
19068.0,2.466308,36241000000.0
19070.0,2.447957,36245000000.0
19079.0,2.444482,36262000000.0
19101.0,2.471687,36304000000.0
19170.0,2.487257,36435000000.0
19201.0,2.460175,36494000000.0
19202.0,2.472084,36496000000.0
19244.0,2.467569,36576000000.0
19270.0,2.482465,36625000000.0
19388.0,2.471231,36850000000.0
19391.0,2.468699,36855000000.0
19420.0,2.464531,36910000000.0
19422.0,2.460595,36914000000.0
19438.0,2.475129,36945000000.0
19451.0,2.481297,36969000000.0
19452.0,2.45563,36971000000.0
19460.0,2.478037,36986000000.0
19464.0,2.470198,36994000000.0
19531.0,2.488624,37121000000.0
19571.0,2.445207,37197000000.0
19600.0,2.45551,37253000000.0
19640.0,2.472315,37329000000.0
19697.0,2.469898,37437000000.0
19701.0,2.45214,37445000000.0
19703.0,2.444599,37448000000.0
19706.0,2.495283,37454000000.0
19710.0,2.491239,37462000000.0
19786.0,2.465331,37606000000.0
19806.0,2.481609,37644000000.0
19812.0,2.512629,37655000000.0
19863.0,2.468419,37752000000.0
19897.0,2.490795,37817000000.0
19904.0,2.451371,37830000000.0
19971.0,2.494471,37958000000.0
20047.0,2.455585,38102000000.0
20093.0,2.488016,38190000000.0
20117.0,2.497811,38235000000.0
20121.0,2.487792,38243000000.0
20162.0,2.427969,38321000000.0
20173.0,2.462089,38342000000.0
20230.0,2.474768,38450000000.0
20266.0,2.451497,38518000000.0
20271.0,2.472921,38528000000.0
20287.0,2.46716,38558000000.0
20288.0,2.467257,38560000000.0
20301.0,2.486241,38585000000.0
20340.0,2.477193,38659000000.0
20357.0,2.467314,38691000000.0
20421.0,2.478094,38813000000.0
20434.0,2.44277,38838000000.0
20440.0,2.467907,38849000000.0
20449.0,2.439019,38866000000.0
20487.0,2.448123,38938000000.0
20501.0,2.472271,38965000000.0
20516.0,2.47017,38993000000.0
20522.0,2.481485,39005000000.0
20644.0,2.454593,39237000000.0
20649.0,2.437507,39246000000.0
20710.0,2.471347,39362000000.0
20772.0,2.47772,39480000000.0
20774.0,2.436217,39484000000.0
20825.0,2.468815,39581000000.0
20828.0,2.445634,39586000000.0
20833.0,2.466935,39596000000.0
20852.0,2.43869,39632000000.0
20877.0,2.476639,39680000000.0
20894.0,2.476646,39712000000.0
20895.0,2.473837,39714000000.0
20900.0,2.425738,39723000000.0
20909.0,2.477379,39740000000.0
21063.0,2.454612,40033000000.0
21085.0,2.460019,40075000000.0
21184.0,2.475761,40263000000.0
21208.0,2.503081,40309000000.0
21210.0,2.470501,40312000000.0
21236.0,2.469424,40362000000.0
21249.0,2.469078,40387000000.0
21267.0,2.484061,40421000000.0
21294.0,2.448977,40472000000.0
21336.0,2.445697,40552000000.0
21341.0,2.441449,40561000000.0
21364.0,2.449906,40605000000.0
21367.0,2.428331,40611000000.0
21397.0,2.466058,40668000000.0
21423.0,2.464828,40717000000.0
21447.0,2.450528,40763000000.0
21575.0,2.459766,41006000000.0
21580.0,2.448892,41016000000.0
21591.0,2.451843,41037000000.0
21593.0,2.436335,41040000000.0
21638.0,2.434828,41126000000.0
21679.0,2.450616,41204000000.0
21703.0,2.464379,41249000000.0
21709.0,2.449559,41261000000.0
21713.0,2.449983,41268000000.0
21718.0,2.448192,41278000000.0
21755.0,2.478374,41348000000.0
21767.0,2.492854,41371000000.0
21798.0,2.459143,41430000000.0
21842.0,2.454309,41514000000.0
21846.0,2.469268,41521000000.0
21910.0,2.458123,41643000000.0
21919.0,2.47746,41660000000.0
21962.0,2.483399,41742000000.0
22006.0,2.459659,41825000000.0
22025.0,2.482888,41861000000.0
22034.0,2.468804,41878000000.0
22046.0,2.453845,41901000000.0
22050.0,2.431808,41909000000.0
22063.0,2.477673,41934000000.0
22164.0,2.469819,42126000000.0
22181.0,2.458496,42158000000.0
22214.0,2.467745,42221000000.0
22231.0,2.482189,42253000000.0
