step,ce,tokens
7774.0,2.338785,16305000000.0
7850.0,2.307402,16465000000.0
7886.0,2.326628,16540000000.0
7904.0,2.345015,16578000000.0
7915.0,2.350822,16601000000.0
7917.0,2.336418,16605000000.0
7946.0,2.346054,16666000000.0
7974.0,2.334988,16725000000.000002
8103.0,2.330184,16995000000.000002
8149.0,2.337663,17091999999.999998
8184.0,2.342841,17165000000.0
8185.0,2.333229,17167000000.000002
8223.0,2.313017,17247000000.0
8277.0,2.343549,17360000000.0
8279.0,2.340547,17364000000.0
8299.0,2.349641,17406000000.0
8318.0,2.337604,17446000000.0
8389.0,2.314077,17595000000.0
8393.0,2.33181,17603000000.0
8400.0,2.313267,17618000000.0
8434.0,2.327361,17689000000.0
8449.0,2.30734,17721000000.0
8472.0,2.343671,17769000000.0
8488.0,2.327682,17803000000.0
8536.0,2.321476,17903000000.0
8564.0,2.331507,17962000000.0
8570.0,2.337772,17975000000.0
8573.0,2.312839,17981000000.0
8634.0,2.30165,18109000000.0
8661.0,2.335434,18166000000.0
8664.0,2.346965,18172000000.0
8696.0,2.333442,18239000000.0
8705.0,2.315137,18258000000.0
8714.0,2.325993,18277000000.0
8767.0,2.320914,18388000000.0
8777.0,2.336127,18409000000.0
8786.0,2.351949,18428000000.0
8825.0,2.316577,18509000000.0
8848.0,2.323092,18558000000.0
8898.0,2.334837,18663000000.0
8905.0,2.3082,18677000000.0
8910.0,2.339602,18688000000.0
8918.0,2.338821,18704000000.0
8931.0,2.341929,18732000000.0
8939.0,2.316885,18749000000.0
8960.0,2.312019,18793000000.0
8971.0,2.324277,18816000000.0
9002.0,2.318889,18881000000.0
9013.0,2.325098,18904000000.0
9021.0,2.328054,18921000000.0
9035.0,2.330921,18950000000.0
9038.0,2.326892,18956000000.0
9066.0,2.34417,19015000000.0
9110.0,2.326,19107000000.0
9124.0,2.294418,19137000000.0
9163.0,2.319357,19218000000.0
9185.0,2.321234,19264000000.0
9186.0,2.338875,19267000000.0
9193.0,2.333334,19281000000.0
9211.0,2.310305,19319000000.0
9224.0,2.332094,19346000000.0
9234.0,2.31422,19367000000.0
9284.0,2.314913,19472000000.0
9308.0,2.332974,19522000000.0
9323.0,2.326247,19554000000.0
9324.0,2.344157,19556000000.0
9333.0,2.30751,19575000000.0
9381.0,2.310834,19675000000.0
9495.0,2.30262,19915000000.0
9496.0,2.314248,19917000000.0
9506.0,2.32611,19938000000.0
9544.0,2.297115,20017000000.0
9599.0,2.322282,20133000000.0
9642.0,2.330406,20223000000.0
9652.0,2.334023,20244000000.0
9667.0,2.317909,20275000000.0
9780.0,2.341302,20512000000.0
9786.0,2.309631,20525000000.0
9804.0,2.314092,20563000000.0
9838.0,2.319643,20634000000.0
9937.0,2.321685,20841000000.0
9950.0,2.30037,20869000000.0
9965.0,2.312702,20900000000.0
9982.0,2.352345,20936000000.0
9986.0,2.31022,20944000000.0
10009.0,2.306271,20992000000.0
10045.0,2.32337,21068000000.0
10046.0,2.313758,21070000000.0
10057.0,2.322762,21093000000.0
10080.0,2.312884,21141000000.0
10092.0,2.305369,21167000000.0
10126.0,2.300564,21238000000.0
10157.0,2.322842,21303000000.0
10168.0,2.318038,21326000000.0
10179.0,2.306093,21349000000.0
10250.0,2.309066,21498000000.0
10253.0,2.306173,21504000000.0
10292.0,2.318233,21586000000.0
10317.0,2.308394,21638000000.0
10348.0,2.316145,21703000000.0
10378.0,2.301227,21766000000.0
10399.0,2.318073,21810000000.0
10415.0,2.293111,21844000000.0
10489.0,2.300685,21999000000.0
10548.0,2.296749,22123000000.0
10549.0,2.318897,22125000000.0
10591.0,2.317701,22213000000.0
10686.0,2.307472,22412000000.0
10737.0,2.287259,22519000000.0
10770.0,2.305198,22588000000.0
10797.0,2.315008,22645000000.0
10801.0,2.311672,22653000000.0
10813.0,2.32083,22679000000.0
10815.0,2.292348,22683000000.0
10821.0,2.29605,22695000000.0
10847.0,2.316243,22750000000.0
10948.0,2.298916,22962000000.0
11001.0,2.310976,23073000000.0
11020.0,2.268509,23113000000.0
11124.0,2.312725,23331000000.0
11136.0,2.328967,23356000000.0
11153.0,2.322733,23392000000.0
11174.0,2.320011,23436000000.0
11291.0,2.271914,23681000000.0
11294.0,2.331284,23687000000.0
11301.0,2.324235,23702000000.0
11354.0,2.3043,23813000000.0
11372.0,2.313796,23851000000.0
11373.0,2.262871,23853000000.0
11396.0,2.31084,23901000000.0
11420.0,2.313242,23952000000.0
11443.0,2.29649,24000000000.0
11460.0,2.31896,24035000000.0
11461.0,2.305899,24038000000.0
11551.0,2.295313,24226000000.0
11593.0,2.291142,24314000000.0
11603.0,2.302816,24335000000.0
11652.0,2.291651,24438000000.0
11662.0,2.314668,24459000000.0
11664.0,2.303992,24463000000.0
11673.0,2.301936,24482000000.0
11682.0,2.317584,24501000000.0
11690.0,2.309454,24518000000.0
11748.0,2.298969,24639000000.0
11760.0,2.307895,24665000000.0
11795.0,2.295897,24738000000.0
11852.0,2.314825,24858000000.0
11920.0,2.293608,25000000000.0
11944.0,2.313829,25050000000.0
11960.0,2.314122,25084000000.0
11999.0,2.280521,25166000000.0
12004.0,2.319109,25176000000.0
12006.0,2.276112,25181000000.0
12008.0,2.321725,25185000000.0
12013.0,2.319677,25195000000.0
12019.0,2.297675,25208000000.0
12035.0,2.28167,25241000000.0
12045.0,2.304975,25262000000.0
12066.0,2.290423,25306000000.0
12101.0,2.32075,25380000000.0
12160.0,2.319298,25503000000.0
12193.0,2.277891,25573000000.0
12251.0,2.294075,25694000000.0
12253.0,2.279882,25699000000.0
12264.0,2.310335,25722000000.0
12317.0,2.298759,25833000000.0
12335.0,2.261445,25870000000.0
12344.0,2.332919,25889000000.0
12346.0,2.322799,25894000000.0
12360.0,2.290766,25923000000.0
12384.0,2.32667,25973000000.0
12386.0,2.296399,25977000000.0
12395.0,2.280246,25996000000.0
12424.0,2.316148,26057000000.0
12425.0,2.287666,26059000000.0
12429.0,2.300439,26068000000.0
12478.0,2.301609,26170000000.0
12516.0,2.304679,26250000000.0
12561.0,2.301398,26344000000.0
12564.0,2.286425,26351000000.0
12580.0,2.271723,26384000000.0
12623.0,2.307333,26474000000.0
12625.0,2.309775,26479000000.0
12640.0,2.300766,26510000000.0
12676.0,2.291042,26586000000.0
12692.0,2.293471,26619000000.0
12694.0,2.284889,26623000000.0
12711.0,2.296904,26659000000.0
12730.0,2.305416,26699000000.0
12749.0,2.303452,26739000000.0
12770.0,2.309379,26783000000.0
12789.0,2.275933,26823000000.0
12794.0,2.296433,26833000000.0
12826.0,2.304447,26900000000.0
12843.0,2.307922,26936000000.0
12861.0,2.30169,26974000000.0
12867.0,2.278973,26986000000.0
12918.0,2.289902,27093000000.0
12951.0,2.293414,27162000000.0
12956.0,2.287786,27173000000.0
12979.0,2.273875,27221000000.0
13000.0,2.305976,27265000000.0
13008.0,2.312854,27282000000.0
13089.0,2.271577,27452000000.0
13095.0,2.308106,27464000000.0
13152.0,2.282168,27584000000.0
13156.0,2.291207,27592000000.0
13197.0,2.293931,27678000000.0
13210.0,2.294219,27705000000.0
13253.0,2.290808,27796000000.0
13279.0,2.297112,27850000000.0
13295.0,2.30983,27884000000.0
13311.0,2.291897,27917000000.0
13324.0,2.300089,27945000000.0
13331.0,2.286245,27959000000.0
13358.0,2.282694,28016000000.0
13372.0,2.274361,28045000000.0
13382.0,2.29305,28066000000.0
13389.0,2.284783,28081000000.0
13416.0,2.303191,28137000000.0
13436.0,2.286085,28179000000.0
13439.0,2.285195,28186000000.0
13443.0,2.300397,28194000000.0
13460.0,2.272857,28230000000.0
13489.0,2.285652,28291000000.0
13518.0,2.292528,28351000000.0
13537.0,2.299255,28391000000.0
13538.0,2.303211,28393000000.0
13614.0,2.299113,28553000000.0
13622.0,2.286741,28570000000.0
13635.0,2.263073,28597000000.0
13642.0,2.271823,28611000000.0
13689.0,2.280365,28710000000.0
13726.0,2.297518,28788000000.0
13737.0,2.304836,28811000000.0
13779.0,2.285111,28899000000.0
13881.0,2.298076,29113000000.0
13883.0,2.263937,29117000000.0
13891.0,2.289681,29134000000.0
13895.0,2.294272,29142000000.0
13903.0,2.291153,29159000000.0
13915.0,2.295671,29184000000.0
13922.0,2.301702,29199000000.0
13935.0,2.287835,29226000000.0
13947.0,2.281586,29251000000.0
14073.0,2.291371,29515000000.0
14101.0,2.281238,29574000000.0
14109.0,2.280781,29591000000.0
14135.0,2.283322,29645000000.0
14165.0,2.28287,29708000000.0
14178.0,2.276682,29736000000.0
14195.0,2.27023,29771000000.0
14231.0,2.274487,29847000000.0
14248.0,2.286237,29882000000.0
14279.0,2.260638,29947000000.0
14289.0,2.292666,29968000000.0
14297.0,2.279915,29985000000.0
14311.0,2.306494,30014000000.0
14439.0,2.294105,30283000000.0
14496.0,2.290765,30402000000.0
14583.0,2.282691,30585000000.0
14627.0,2.26769,30677000000.0
14649.0,2.291683,30723000000.0
14711.0,2.311275,30853000000.0
14745.0,2.26836,30925000000.0
14755.0,2.256074,30946000000.0
14759.0,2.291203,30954000000.0
14839.0,2.260011,31122000000.0
14909.0,2.275527,31269000000.0
14952.0,2.285621,31359000000.0
14953.0,2.288705,31361000000.0
15001.0,2.270464,31461000000.0
15012.0,2.294816,31485000000.0
15023.0,2.288953,31508000000.0
15039.0,2.294963,31541000000.0
15050.0,2.271113,31564000000.0
15060.0,2.281154,31585000000.0
15075.0,2.268222,31617000000.0
15079.0,2.27446,31625000000.0
15108.0,2.277119,31686000000.0
15121.0,2.294019,31713000000.0
15123.0,2.278249,31717000000.0
15131.0,2.267576,31734000000.0
15171.0,2.27703,31818000000.0
15197.0,2.286522,31873000000.0
15207.0,2.265474,31893000000.0
15224.0,2.281739,31929000000.0
15319.0,2.271127,32128000000.0
15336.0,2.279643,32164000000.0
15389.0,2.272322,32275000000.0
15433.0,2.25786,32366999999.999996
15436.0,2.274626,32374000000.000004
15439.0,2.260668,32380000000.000004
15473.0,2.290197,32451000000.0
15530.0,2.282032,32570999999.999996
15606.0,2.268514,32729999999.999996
15635.0,2.295398,32790999999.999996
15655.0,2.278474,32833000000.0
15682.0,2.315411,32890000000.0
15707.0,2.271133,32942000000.0
15729.0,2.281696,32988000000.0
15783.0,2.283428,33101000000.0
15807.0,2.281485,33152000000.0
15842.0,2.294842,33225000000.0
15861.0,2.28822,33265000000.0
15874.0,2.267516,33292000000.0
15890.0,2.272655,33326000000.0
15962.0,2.286354,33476999999.999996
15998.0,2.277602,33552000000.0
16005.0,2.280255,33567000000.0
16017.0,2.275416,33592000000.0
16026.0,2.281556,33610999999.999996
16117.0,2.282593,33802000000.0
16194.0,2.257756,33963000000.0
16212.0,2.265593,34000999999.999996
16229.0,2.273305,34037000000.0
16250.0,2.280829,34081000000.000004
16339.0,2.277323,34267000000.000004
16368.0,2.251272,34328000000.000004
16466.0,2.292321,34534000000.0
16507.0,2.274526,34620000000.0
16618.0,2.299505,34853000000.0
16646.0,2.295043,34911000000.0
16702.0,2.278265,35029000000.0
16715.0,2.284928,35056000000.0
16791.0,2.289291,35215000000.0
16825.0,2.280813,35287000000.0
16839.0,2.267545,35316000000.0
16939.0,2.302067,35526000000.0
17084.0,2.282174,35830000000.0
17089.0,2.266362,35840000000.0
