step,ce,tokens
13284.0,2.761824,25249000000.0
13300.0,2.719186,25279000000.0
13316.0,2.715868,25310000000.0
13329.0,2.721855,25334000000.0
13336.0,2.684744,25348000000.0
13363.0,2.707454,25399000000.0
13375.0,2.679413,25422000000.0
13377.0,2.72393,25425000000.0
13387.0,2.695204,25444000000.0
13393.0,2.704015,25456000000.0
13394.0,2.700156,25458000000.0
13421.0,2.711311,25509000000.0
13441.0,2.749789,25547000000.0
13444.0,2.731912,25553000000.0
13448.0,2.716417,25560000000.0
13465.0,2.742077,25593000000.0
13494.0,2.710512,25648000000.0
13523.0,2.686314,25703000000.0
13542.0,2.68163,25739000000.0
13543.0,2.719398,25741000000.0
13619.0,2.710619,25885000000.0
13627.0,2.727481,25901000000.0
13640.0,2.86672,25925000000.0
13647.0,2.787514,25939000000.0
13694.0,2.708756,26028000000.0
13731.0,2.699266,26098000000.0
13742.0,2.726192,26119000000.0
13784.0,2.701613,26199000000.0
13886.0,2.701003,26393000000.0
13888.0,2.722607,26397000000.0
13896.0,2.704682,26412000000.0
13900.0,2.72051,26419000000.0
13908.0,2.721325,26435000000.0
13920.0,2.726019,26457000000.0
13927.0,2.690838,26471000000.0
13940.0,2.716857,26495000000.0
13952.0,2.701015,26518000000.0
13959.0,2.689357,26532000000.0
14078.0,2.691752,26758000000.0
14106.0,2.708483,26811000000.0
14114.0,2.73649,26826000000.0
14140.0,2.811021,26876000000.0
14162.0,2.686305,26917000000.0
14170.0,2.692644,26933000000.0
14183.0,2.697778,26957000000.0
14200.0,2.672235,26990000000.0
14236.0,2.701836,27058000000.0
14253.0,2.700823,27090000000.0
14284.0,2.717002,27149000000.0
14293.0,2.697155,27166000000.0
14294.0,2.713434,27168000000.0
14302.0,2.72254,27183000000.0
14316.0,2.705407,27210000000.0
14341.0,2.684155,27258000000.0
14444.0,2.703397,27453000000.0
14501.0,2.683086,27562000000.0
14588.0,2.732075,27727000000.0
14632.0,2.709978,27811000000.0
14654.0,2.704029,27852000000.0
14716.0,2.676533,27970000000.0
14750.0,2.709558,28035000000.0
14760.0,2.731908,28054000000.0
14764.0,2.712576,28062000000.0
14844.0,2.682876,28214000000.0
14914.0,2.70542,28347000000.0
14957.0,2.7359,28428000000.0
14958.0,2.697862,28430000000.0
15006.0,2.682444,28521000000.0
15017.0,2.703325,28542000000.0
15028.0,2.68339,28563000000.0
15044.0,2.660937,28594000000.0
15055.0,2.699737,28615000000.0
15065.0,2.67896,28634000000.0
15080.0,2.693765,28662000000.0
15084.0,2.70878,28670000000.0
15113.0,2.722923,28725000000.0
15126.0,2.71465,28750000000.0
15128.0,2.695806,28753000000.0
15136.0,2.690513,28769000000.0
15176.0,2.708751,28845000000.0
15202.0,2.703075,28894000000.0
15208.0,2.683916,28905000000.0
15212.0,2.701364,28913000000.0
15229.0,2.710637,28945000000.0
15324.0,2.689159,29126000000.0
15341.0,2.729882,29158000000.0
15394.0,2.678618,29259000000.0
15438.0,2.688493,29342000000.0
15441.0,2.692468,29348000000.0
15444.0,2.678259,29354000000.0
15478.0,2.677577,29419000000.0
15483.0,2.713745,29428000000.0
15512.0,2.676571,29483000000.0
15535.0,2.682941,29527000000.0
15611.0,2.703044,29671000000.0
15640.0,2.707651,29726000000.0
15660.0,2.701296,29764000000.0
15687.0,2.814887,29816000000.0
15712.0,2.697288,29863000000.0
15734.0,2.674373,29905000000.0
15788.0,2.894639,30008000000.0
15812.0,2.745728,30053000000.0
15841.0,2.69513,30108000000.0
15847.0,2.710015,30120000000.0
15866.0,2.699765,30156000000.0
15879.0,2.727765,30181000000.0
15895.0,2.716381,30211000000.0
15967.0,2.822563,30348000000.0
16003.0,2.702904,30416000000.0
16010.0,2.712536,30430000000.0
16022.0,2.703252,30452000000.0
16031.0,2.722631,30470000000.0
16122.0,2.710243,30642000000.0
16199.0,2.717166,30789000000.0
16217.0,2.722319,30823000000.0
16234.0,2.709111,30855000000.0
16255.0,2.673089,30895000000.0
16344.0,2.68793,31064000000.0
16373.0,2.679706,31120000000.0
16416.0,2.686839,31201000000.0
16422.0,2.674998,31213000000.0
16471.0,2.700465,31306000000.0
16512.0,2.689954,31384000000.0
16623.0,2.687167,31595000000.0
16651.0,2.694135,31648000000.0
16707.0,2.707679,31754000000.0
16720.0,2.678994,31779000000.0
16796.0,2.672325,31923000000.0
16830.0,2.70047,31988000000.0
16844.0,2.710295,32015000000.0
16944.0,2.680692,32205000000.0
17088.0,2.710271,32478000000.0
17089.0,2.700547,32479999999.999996
17094.0,2.687366,32490000000.000004
17099.0,2.694341,32499000000.000004
17124.0,2.698179,32546999999.999996
17137.0,2.702712,32572000000.000004
17180.0,2.738766,32653000000.0
17184.0,2.722711,32661000000.0
17232.0,2.716677,32752000000.000004
17240.0,2.706185,32767000000.000004
17267.0,2.699935,32819000000.000004
17308.0,2.714793,32897000000.0
17327.0,2.650651,32933000000.0
17344.0,2.694698,32965000000.000004
17352.0,2.666636,32979999999.999996
17390.0,2.715052,33052000000.0
17410.0,2.781511,33090000000.000004
17471.0,2.697242,33206000000.000004
17505.0,2.685141,33271000000.0
17520.0,2.699825,33299000000.0
17534.0,2.686207,33326000000.0
17548.0,2.689888,33353000000.0
17579.0,2.706979,33412000000.0
17699.0,2.710079,33640000000.0
17754.0,2.704672,33744000000.0
17828.0,2.693353,33884999999.999996
17838.0,2.727673,33904000000.000004
17870.0,2.671072,33965000000.000004
17882.0,2.698437,33987000000.0
17890.0,2.693143,34003000000.0
17940.0,2.699919,34098000000.0
17948.0,2.676931,34113000000.0
17971.0,2.72366,34156999999.999996
17979.0,2.71869,34171999999.999996
18001.0,2.644215,34214000000.0
18016.0,2.692791,34241999999.999996
18078.0,2.700261,34360000000.0
18088.0,2.71337,34379000000.0
18096.0,2.685236,34394000000.0
18115.0,2.706153,34430000000.0
18172.0,2.700312,34539000000.0
18174.0,2.684905,34542000000.0
18209.0,2.673746,34609000000.0
18255.0,2.671056,34696000000.0
18264.0,2.696886,34713000000.0
18269.0,2.804256,34723000000.0
18301.0,2.686615,34784000000.0
18304.0,2.720489,34789000000.0
18332.0,2.709828,34843000000.0
18342.0,2.704769,34862000000.0
18436.0,2.704478,35040000000.0
18437.0,2.690826,35042000000.0
18490.0,2.709502,35143000000.0
18494.0,2.664484,35151000000.0
18506.0,2.698787,35173000000.0
18508.0,2.682479,35177000000.0
18546.0,2.682527,35249000000.0
18588.0,2.692505,35329000000.0
18610.0,2.66956,35371000000.0
18640.0,2.686038,35428000000.0
18666.0,2.707404,35477000000.0
18673.0,2.716127,35491000000.0
18699.0,2.741949,35540000000.0
18727.0,2.702556,35593000000.0
18786.0,2.704854,35706000000.0
18811.0,2.708173,35753000000.0
18824.0,2.682501,35778000000.0
18857.0,2.690282,35840000000.0
18880.0,2.707197,35884000000.0
18934.0,2.682413,35987000000.0
18955.0,2.698726,36027000000.0
18980.0,2.732983,36074000000.0
19017.0,2.706095,36145000000.0
19032.0,2.804383,36173000000.0
19039.0,2.80044,36186000000.0
19068.0,2.773879,36241000000.0
19070.0,2.736333,36245000000.0
19079.0,2.712261,36262000000.0
19101.0,2.724812,36304000000.0
19170.0,2.719572,36435000000.0
19201.0,2.693231,36494000000.0
19202.0,2.702936,36496000000.0
19244.0,2.716087,36576000000.0
19270.0,2.710315,36625000000.0
19388.0,2.70165,36850000000.0
19391.0,2.692615,36855000000.0
19420.0,2.692596,36910000000.0
19422.0,2.689964,36914000000.0
19438.0,2.706875,36945000000.0
19451.0,2.708173,36969000000.0
19452.0,2.680686,36971000000.0
19460.0,2.707358,36986000000.0
19464.0,2.703471,36994000000.0
19531.0,2.713749,37121000000.0
19571.0,2.671529,37197000000.0
19600.0,2.680804,37253000000.0
19640.0,2.689888,37329000000.0
19697.0,2.696441,37437000000.0
19701.0,2.678702,37445000000.0
19703.0,2.666679,37448000000.0
19706.0,2.71346,37454000000.0
19710.0,2.713229,37462000000.0
19786.0,2.675331,37606000000.0
19806.0,2.692858,37644000000.0
19812.0,2.712993,37655000000.0
19863.0,2.686729,37752000000.0
19897.0,2.708454,37817000000.0
19904.0,2.679495,37830000000.0
19971.0,2.710511,37958000000.0
20047.0,2.677811,38102000000.0
20093.0,2.709569,38190000000.0
20117.0,2.693106,38235000000.0
20121.0,2.687389,38243000000.0
20162.0,2.647339,38321000000.0
20173.0,2.680172,38342000000.0
20230.0,2.698183,38450000000.0
20266.0,2.668896,38518000000.0
20271.0,2.684955,38528000000.0
20287.0,2.683316,38558000000.0
20288.0,2.686881,38560000000.0
20301.0,2.70288,38585000000.0
20340.0,2.717736,38659000000.0
20357.0,2.687649,38691000000.0
20421.0,2.696401,38813000000.0
20434.0,2.663503,38838000000.0
20440.0,2.687222,38849000000.0
20449.0,2.667157,38866000000.0
20487.0,2.669793,38938000000.0
20501.0,2.694309,38965000000.0
20516.0,2.691164,38993000000.0
20522.0,2.70314,39005000000.0
20644.0,2.671271,39237000000.0
20649.0,2.659248,39246000000.0
20710.0,2.693704,39362000000.0
20772.0,2.769891,39480000000.0
20774.0,2.748106,39484000000.0
20825.0,2.690991,39581000000.0
20828.0,2.667272,39586000000.0
20833.0,2.684659,39596000000.0
20852.0,2.870917,39632000000.0
20877.0,2.777256,39680000000.0
20894.0,2.721018,39712000000.0
20895.0,2.716093,39714000000.0
20900.0,2.657891,39723000000.0
20909.0,2.711144,39740000000.0
21063.0,2.681324,40033000000.0
21085.0,2.685379,40075000000.0
21184.0,2.683501,40263000000.0
21208.0,2.742596,40309000000.0
21210.0,2.703013,40312000000.0
21236.0,2.692384,40362000000.0
21249.0,2.699191,40387000000.0
21267.0,2.700877,40421000000.0
21294.0,2.662855,40472000000.0
21336.0,2.663714,40552000000.0
21341.0,2.659508,40561000000.0
21364.0,2.664672,40605000000.0
21367.0,2.640491,40611000000.0
21397.0,2.683441,40668000000.0
21423.0,2.680459,40717000000.0
21447.0,2.672201,40763000000.0
21575.0,2.703334,41006000000.0
21580.0,2.681946,41016000000.0
21591.0,2.674645,41037000000.0
21593.0,2.65711,41040000000.0
21638.0,2.665329,41126000000.0
21679.0,2.669174,41204000000.0
21703.0,2.696301,41249000000.0
21709.0,2.672132,41261000000.0
21713.0,2.677023,41268000000.0
21718.0,2.667908,41278000000.0
21755.0,2.690952,41348000000.0
21767.0,2.715529,41371000000.0
21798.0,2.68392,41430000000.0
21842.0,2.664565,41514000000.0
21846.0,2.687656,41521000000.0
21910.0,2.675567,41643000000.0
21919.0,2.693803,41660000000.0
21962.0,2.701601,41742000000.0
22006.0,2.674045,41825000000.0
22025.0,2.697142,41861000000.0
22034.0,2.680533,41878000000.0
22046.0,2.667286,41901000000.0
22050.0,2.643476,41909000000.0
22063.0,2.689927,41934000000.0
22164.0,2.680049,42126000000.0
22181.0,2.675265,42158000000.0
22214.0,2.685751,42221000000.0
22231.0,2.712803,42253000000.0
