step,ce,tokens
43.0,6.901608,101000000.0
64.0,6.205339,149000000.0
78.0,5.91428,181000000.0
91.0,5.687764,211000000.0
119.0,5.29016,275000000.0
134.0,5.097979,310000000.0
185.0,4.725367,427000000.0
213.0,4.486623,491000000.0
316.0,4.077761,727000000.0
337.0,4.319638,775000000.0
347.0,4.410687,798000000.0
356.0,4.366329,819000000.0
379.0,3.924969,872000000.0
403.0,3.722506,927000000.0
431.0,3.686502,991000000.0
439.0,3.600793,1008999999.9999999
477.0,3.635668,1096000000.0
489.0,3.552569,1124000000.0
576.0,3.38747,1323000000.0
631.0,3.84813,1450000000.0
639.0,3.602088,1468000000.0
656.0,3.358692,1507000000.0
677.0,3.296578,1555000000.0
688.0,3.254122,1580000000.0
728.0,3.256489,1672000000.0
816.0,3.381892,1874000000.0
990.0,3.08243,2273000000.0
1018.0,3.068506,2337000000.0
1039.0,3.067133,2386000000.0
1043.0,3.08042,2395000000.0
1121.0,3.008185,2574000000.0
1130.0,3.010327,2594000000.0
1146.0,2.97398,2631000000.0
1163.0,3.011742,2670000000.0
1180.0,2.995495,2709000000.0
1275.0,3.001418,2927000000.0
1304.0,2.963917,2993000000.0
1311.0,2.931072,3009000000.0
1312.0,2.952907,3012000000.0
1323.0,2.916016,3037000000.0
1365.0,2.919732,3133000000.0
1394.0,2.940107,3200000000.0
1405.0,2.926966,3225000000.0
1413.0,2.925935,3243000000.0
1490.0,2.88454,3420000000.0
1508.0,2.888435,3461000000.0
1529.0,2.901204,3509000000.0
1537.0,2.860598,3528000000.0
1554.0,2.892897,3567000000.0
1568.0,2.887951,3599000000.0
1582.0,2.889937,3631000000.0
1594.0,2.84338,3659000000.0
1628.0,2.855504,3737000000.0
1670.0,2.832367,3833000000.0
1716.0,2.856378,3938000000.0
1743.0,2.827197,4000000000.0
1759.0,2.814699,4037000000.0
1805.0,2.843742,4143000000.0
1823.0,2.812349,4184000000.0
1825.0,2.826092,4187999999.9999995
1843.0,2.831533,4230000000.0000005
1846.0,2.801099,4237000000.0
1871.0,2.815067,4293999999.9999995
1873.0,2.791975,4299000000.0
1879.0,2.807456,4312000000.0
1912.0,2.804386,4388000000.0
1987.0,2.776189,4560000000.0
2133.0,2.762384,4895000000.0
2209.0,2.770128,5069000000.0
2243.0,2.758779,5147000000.0
2303.0,2.747283,5285000000.0
2318.0,2.72202,5319000000.0
2400.0,2.698949,5507000000.0
2416.0,2.704013,5544000000.0
2421.0,2.733455,5555000000.0
2443.0,2.723322,5606000000.0
2497.0,2.72173,5730000000.0
2502.0,2.710751,5741000000.0
2563.0,2.710199,5881000000.0
2621.0,2.707385,6014000000.0
2649.0,2.700781,6078000000.0
2664.0,2.708588,6113000000.0
2713.0,2.703102,6225000000.0
2782.0,2.705212,6384000000.0
2876.0,2.677759,6599000000.0
2906.0,2.686791,6668000000.0
2914.0,2.688762,6686000000.0
2917.0,2.676892,6693000000.0
2982.0,2.690023,6842000000.0
2984.0,2.652221,6847000000.0
3035.0,2.6583,6964000000.0
3061.0,2.6509,7023000000.0
3095.0,2.678938,7101000000.0
3109.0,2.701763,7134000000.0
3116.0,2.68148,7150000000.0
3139.0,2.666002,7202000000.0
3151.0,2.664223,7230000000.0
3196.0,2.669539,7333000000.0
3245.0,2.66848,7446000000.0
3249.0,2.65318,7455000000.0
3361.0,2.661725,7712000000.0
3386.0,2.646467,7769000000.0
3415.0,2.648785,7835000000.0
3436.0,2.655481,7884000000.0
3441.0,2.660293,7895000000.0
3528.0,2.643963,8095000000.000001
3535.0,2.640409,8111000000.000001
3558.0,2.645189,8163000000.0
3571.0,2.632426,8193000000.0
3653.0,2.624616,8381000000.0
3719.0,2.621504,8532999999.999999
3766.0,2.629453,8641000000.0
3826.0,2.601885,8778000000.0
3904.0,2.609818,8957000000.0
3914.0,2.589643,8980000000.0
3921.0,2.636118,8996000000.0
3924.0,2.619916,9003000000.0
3940.0,2.649056,9040000000.0
3966.0,2.628142,9099000000.0
4009.0,2.609802,9198000000.0
4019.0,2.654173,9221000000.0
4097.0,2.625212,9400000000.0
4184.0,2.636142,9599000000.0
4205.0,2.628006,9648000000.0
4220.0,2.638545,9682000000.0
4256.0,2.633074,9765000000.0
4290.0,2.653326,9843000000.0
4380.0,2.650167,10049000000.0
4381.0,2.617423,10051000000.0
4422.0,2.577384,10145000000.0
4490.0,2.605233,10301000000.0
4508.0,2.62401,10343000000.0
4545.0,2.605372,10427000000.0
4650.0,2.604932,10668000000.0
4680.0,2.817274,10737000000.0
4691.0,2.674354,10762000000.0
4704.0,2.623429,10792000000.0
4720.0,2.624165,10829000000.0
4737.0,2.616564,10868000000.0
4739.0,2.6062,10872000000.0
4748.0,2.625174,10893000000.0
4843.0,2.604223,11111000000.0
4861.0,2.600394,11152000000.0
4944.0,2.622105,11343000000.0
4949.0,2.610054,11354000000.0
4952.0,2.590327,11361000000.0
4961.0,2.596937,11382000000.0
4962.0,2.630618,11384000000.0
5026.0,2.59861,11531000000.0
5060.0,2.607913,11609000000.0
5081.0,2.59886,11657000000.0
5087.0,2.593586,11671000000.0
5120.0,2.614676,11746000000.0
5132.0,2.599005,11774000000.0
5148.0,2.575621,11811000000.0
5203.0,2.608255,11937000000.0
5208.0,2.601085,11948000000.0
5280.0,2.596345,12113000000.0
5301.0,2.606474,12162000000.0
5307.0,2.584921,12175000000.0
5318.0,2.586916,12201000000.0
5351.0,2.612868,12276000000.0
5380.0,2.611516,12343000000.0
5404.0,2.598079,12398000000.0
5431.0,2.585363,12460000000.0
5450.0,2.587456,12503000000.0
5464.0,2.58319,12535000000.0
5465.0,2.621304,12538000000.0
5507.0,2.574035,12634000000.0
5530.0,2.611945,12687000000.0
5575.0,2.598563,12790000000.0
5585.0,2.581942,12813000000.0
5599.0,2.577744,12845000000.0
5625.0,2.586815,12905000000.0
5638.0,2.593731,12935000000.0
5681.0,2.593175,13033000000.0
5801.0,2.613431,13308000000.0
5815.0,2.587931,13341000000.0
5817.0,2.594188,13345000000.0
5837.0,2.570757,13391000000.0
5874.0,2.61113,13476000000.0
5890.0,2.57482,13513000000.0
5902.0,2.587475,13540000000.0
5916.0,2.586839,13572000000.0
5945.0,2.590405,13639000000.0
6022.0,2.592558,13815000000.0
6073.0,2.573515,13932000000.0
6083.0,2.581934,13955000000.0
6104.0,2.584384,14003000000.0
6111.0,2.591037,14019000000.0
6145.0,2.579286,14097000000.0
6254.0,2.581563,14347000000.0
6264.0,2.584656,14370000000.0
6298.0,2.572044,14448000000.0
6299.0,2.573711,14451000000.0
6383.0,2.575768,14643000000.0
6400.0,2.581382,14682000000.0
6426.0,2.596354,14742000000.0
6442.0,2.577965,14779000000.0
6462.0,2.571851,14825000000.0
6491.0,2.588253,14891000000.0
6497.0,2.592956,14905000000.0
6558.0,2.568481,15045000000.0
6598.0,2.576185,15137000000.0
6649.0,2.593518,15254000000.0
6712.0,2.575077,15398000000.0
6721.0,2.595495,15419000000.0
6763.0,2.575114,15515000000.0
6774.0,2.568333,15540000000.0
6811.0,2.588498,15625000000.0
6828.0,2.595896,15664000000.0
6859.0,2.580456,15735000000.0
6866.0,2.58794,15751000000.0
6871.0,2.577287,15763000000.0
6942.0,2.577999,15926000000.0
6953.0,2.572271,15951000000.0
7006.0,2.578182,16072000000.0
7016.0,2.596386,16094999999.999998
7034.0,2.591357,16137000000.0
7061.0,2.570305,16199000000.000002
7096.0,2.561972,16279000000.0
7182.0,2.581601,16476000000.0
7200.0,2.560324,16517000000.0
7247.0,2.572592,16625000000.0
7314.0,2.583025,16779000000.0
7365.0,2.573689,16896000000.0
7385.0,2.535142,16942000000.0
7404.0,2.566838,16985000000.0
7442.0,2.57221,17072000000.0
7450.0,2.562796,17091000000.000002
7461.0,2.59326,17116000000.0
7478.0,2.579751,17155000000.000002
7492.0,2.583344,17187000000.0
7556.0,2.562504,17334000000.0
7597.0,2.566594,17428000000.0
7648.0,2.582129,17545000000.0
7651.0,2.569883,17552000000.0
7663.0,2.56576,17579000000.0
7688.0,2.582709,17637000000.0
7757.0,2.601982,17795000000.0
7770.0,2.534417,17825000000.0
7846.0,2.551567,17999000000.0
7882.0,2.548192,18082000000.0
7900.0,2.566269,18123000000.0
7911.0,2.536348,18148000000.0
7913.0,2.581052,18153000000.0
7942.0,2.555034,18219000000.0
7970.0,2.536093,18284000000.0
8099.0,2.549681,18579000000.0
8145.0,2.55607,18685000000.0
8180.0,2.554569,18765000000.0
8181.0,2.580881,18768000000.0
8219.0,2.565484,18855000000.0
8273.0,2.566025,18979000000.0
8275.0,2.572066,18983000000.0
8295.0,2.531372,19029000000.0
8314.0,2.555599,19073000000.0
8385.0,2.564772,19235000000.0
8389.0,2.572206,19245000000.0
8396.0,2.59526,19261000000.0
8430.0,2.569924,19339000000.0
8445.0,2.578844,19373000000.0
8468.0,2.566788,19426000000.0
8484.0,2.552708,19463000000.0
8532.0,2.585006,19573000000.0
8560.0,2.571666,19637000000.0
8566.0,2.560698,19651000000.0
8569.0,2.581058,19658000000.0
8630.0,2.548111,19797000000.0
8657.0,2.561355,19859000000.0
8660.0,2.565136,19866000000.0
8692.0,2.566087,19940000000.0
8701.0,2.539154,19960000000.0
8763.0,2.553751,20103000000.0
8773.0,2.593203,20125000000.0
8782.0,2.583966,20146000000.0
8821.0,2.550786,20236000000.0
8844.0,2.540487,20288000000.0
8894.0,2.554678,20403000000.0
8901.0,2.538732,20419000000.0
8906.0,2.556301,20431000000.0
8914.0,2.566961,20449000000.0
8927.0,2.540175,20479000000.0
8935.0,2.56333,20497000000.0
8956.0,2.568412,20545000000.0
8967.0,2.543704,20570000000.0
