step,ce,tokens
52.0,6.566766,101000000.0
73.0,6.015352,141000000.0
87.0,5.72026,167000000.0
100.0,5.580422,192000000.0
128.0,5.182202,245000000.0
143.0,5.036119,274000000.0
194.0,4.711671,371000000.0
195.0,4.728067,373000000.0
197.0,4.695905,376000000.0
202.0,4.62719,386000000.0
222.0,4.435071,424000000.0
325.0,4.165042,620000000.0
346.0,3.907651,659000000.0
356.0,3.905503,678000000.0
365.0,3.890637,696000000.0
383.0,3.723777,730000000.0
388.0,3.724468,739000000.0
412.0,3.758689,785000000.0
440.0,4.334571,838000000.0
448.0,4.04891,853000000.0
486.0,3.6218,926000000.0
498.0,3.563024,948000000.0
511.0,3.500852,973000000.0
585.0,3.41307,1114000000.0
640.0,3.366246,1218000000.0
648.0,3.317883,1233000000.0
665.0,3.380073,1266000000.0
686.0,3.460388,1306000000.0
697.0,3.371022,1327000000.0
700.0,3.32216,1332000000.0
737.0,3.230904,1403000000.0
773.0,3.221653,1471000000.0
825.0,3.182788,1570000000.0
999.0,3.069352,1901000000.0
1027.0,3.053702,1954000000.0
1048.0,3.0376,1994000000.0
1052.0,3.036119,2001000000.0
1130.0,3.061926,2150000000.0
1139.0,3.03959,2167000000.0
1155.0,3.04724,2197000000.0
1172.0,3.005838,2229000000.0
1189.0,3.014292,2262000000.0
1284.0,2.939415,2442000000.0
1313.0,2.960116,2497000000.0
1320.0,2.971468,2511000000.0
1321.0,2.990107,2513000000.0
1332.0,2.954967,2533000000.0
1364.0,2.971304,2594000000.0
1374.0,2.949415,2613000000.0
1403.0,2.934213,2668000000.0
1414.0,2.970475,2689000000.0
1422.0,2.984519,2704000000.0
1499.0,2.905964,2851000000.0
1517.0,2.887523,2885000000.0
1538.0,2.91551,2925000000.0
1546.0,2.891269,2940000000.0
1563.0,2.875978,2972000000.0
1577.0,2.879566,2999000000.0
1591.0,2.876816,3026000000.0
1603.0,2.861589,3048000000.0
1637.0,2.872943,3113000000.0
1679.0,2.846144,3193000000.0
1725.0,2.860491,3280000000.0
1752.0,2.814411,3332000000.0
1768.0,2.828339,3362000000.0
1814.0,2.815977,3449000000.0
1832.0,2.812367,3484000000.0
1834.0,2.811111,3487000000.0
1852.0,2.810033,3522000000.0
1855.0,2.802264,3527000000.0
1880.0,2.770504,3575000000.0
1882.0,2.79601,3579000000.0
1888.0,2.810841,3590000000.0
1919.0,2.80066,3649000000.0
1921.0,2.809636,3653000000.0
1996.0,2.790169,3795000000.0
2142.0,2.760936,4073000000.0000005
2218.0,2.750515,4216999999.9999995
2252.0,2.755317,4282000000.0
2312.0,2.724999,4396000000.0
2327.0,2.718403,4424000000.0
2409.0,2.71252,4580000000.0
2425.0,2.735636,4611000000.0
2430.0,2.725918,4620000000.0
2452.0,2.726296,4662000000.0
2474.0,2.751919,4704000000.0
2506.0,2.722012,4765000000.0
2511.0,2.75922,4774000000.0
2572.0,2.69144,4890000000.0
2630.0,2.727214,5000000000.0
2658.0,2.705387,5054000000.0
2667.0,2.72628,5071000000.0
2673.0,2.72323,5082000000.0
2722.0,2.717607,5175000000.0
2769.0,2.726396,5265000000.0
2791.0,2.725446,5306000000.0
2885.0,2.701586,5485000000.0
2896.0,2.685636,5506000000.0
2915.0,2.662209,5542000000.0
2923.0,2.702818,5557000000.0
2926.0,2.691,5563000000.0
2991.0,2.704498,5686000000.0
2993.0,2.690069,5690000000.0
3044.0,2.693007,5787000000.0
3070.0,2.678353,5837000000.0
3104.0,2.669791,5901000000.0
3118.0,2.693161,5928000000.0
3125.0,2.686833,5941000000.0
3148.0,2.688399,5985000000.0
3160.0,2.678874,6008000000.0
3163.0,2.706677,6013000000.0
3205.0,2.675671,6093000000.0
3254.0,2.672855,6186000000.0
3258.0,2.688656,6194000000.0
3266.0,2.669431,6209000000.0
3275.0,2.691991,6226000000.0
3370.0,2.669492,6407000000.0
3395.0,2.66738,6454000000.0
3424.0,2.709955,6509000000.0
3445.0,2.64899,6549000000.0
3450.0,2.672713,6559000000.0
3537.0,2.661382,6724000000.0
3544.0,2.642316,6737000000.0
3567.0,2.651054,6781000000.0
3580.0,2.65025,6806000000.0
3662.0,2.635347,6962000000.0
3671.0,2.643299,6979000000.0
3728.0,2.643826,7087000000.0
3729.0,2.693155,7089000000.0
3775.0,2.665335,7176000000.0
3835.0,2.642279,7290000000.0
3867.0,2.637144,7351000000.0
3913.0,2.66062,7439000000.0
3923.0,2.67027,7458000000.0
3930.0,2.646585,7471000000.0
3933.0,2.634357,7477000000.0
3949.0,2.628125,7507000000.0
3975.0,2.641059,7557000000.0
4018.0,2.672505,7638000000.0
4028.0,2.660623,7657000000.0
4068.0,2.671683,7733000000.0
4106.0,2.63633,7806000000.0
4154.0,2.646495,7897000000.0
4193.0,2.650278,7971000000.0
4214.0,2.66923,8010999999.999999
4229.0,2.648481,8039000000.0
4249.0,2.623583,8077000000.0
4265.0,2.623764,8108000000.000001
4274.0,2.625173,8125000000.0
4299.0,2.66058,8172000000.000001
4389.0,2.664428,8343000000.0
4390.0,2.649241,8345000000.000001
4431.0,2.636138,8423000000.0
4499.0,2.599815,8552000000.0
4517.0,2.645288,8587000000.0
4539.0,2.637931,8628000000.0
4554.0,2.629248,8657000000.0
4574.0,2.641561,8695000000.0
4659.0,2.636039,8857000000.0
4689.0,2.621836,8914000000.0
4700.0,2.618301,8934000000.0
4703.0,2.605356,8940000000.0
4711.0,2.615124,8955000000.0
4713.0,2.604219,8959000000.0
4729.0,2.629851,8990000000.0
4746.0,2.606661,9022000000.0
4748.0,2.631208,9026000000.0
4757.0,2.63316,9043000000.0
4804.0,2.625988,9132000000.0
4852.0,2.63826,9223000000.0
4870.0,2.617593,9258000000.0
4953.0,2.606881,9415000000.0
4958.0,2.62472,9425000000.0
4961.0,2.63082,9430000000.0
4970.0,2.614604,9448000000.0
4971.0,2.63485,9450000000.0
4987.0,2.625432,9480000000.0
5035.0,2.606189,9571000000.0
5069.0,2.639987,9636000000.0
5090.0,2.623035,9676000000.0
5096.0,2.610174,9687000000.0
5129.0,2.622294,9750000000.0
5141.0,2.612681,9773000000.0
5157.0,2.58563,9803000000.0
5212.0,2.630469,9908000000.0
5217.0,2.620305,9917000000.0
5289.0,2.595598,10054000000.0
5310.0,2.602443,10094000000.0
