step,ce,tokens
3148.0,2.572597,7842000000.0
3193.0,2.565327,7954000000.0
3242.0,2.574913,8076000000.000001
3246.0,2.578347,8086000000.0
3358.0,2.588731,8365000000.0
3383.0,2.555245,8427000000.0
3412.0,2.567259,8500000000.0
3433.0,2.56003,8552000000.0
3438.0,2.574765,8564000000.0
3525.0,2.56039,8781000000.0
3555.0,2.580855,8856000000.0
3568.0,2.560285,8888000000.0
3650.0,2.580567,9092000000.0
3716.0,2.555728,9257000000.0
3763.0,2.584533,9374000000.0
3823.0,2.567227,9523000000.0
3901.0,2.529416,9717000000.0
3911.0,2.546041,9742000000.0
3918.0,2.557881,9760000000.0
3937.0,2.541704,9807000000.0
3963.0,2.569824,9872000000.0
4006.0,2.565766,9979000000.0
4016.0,2.544287,10004000000.0
4094.0,2.560272,10198000000.0
4181.0,2.550328,10415000000.0
4202.0,2.548143,10467000000.0
4217.0,2.5379,10504000000.0
4253.0,2.534471,10594000000.0
4287.0,2.559115,10679000000.0
4377.0,2.527525,10903000000.0
4378.0,2.528076,10905000000.0
4419.0,2.526626,11007000000.0
4487.0,2.528235,11177000000.0
4505.0,2.506394,11222000000.0
4542.0,2.538964,11314000000.0
4647.0,2.528424,11575000000.0
4677.0,2.506721,11650000000.0
4688.0,2.539045,11677000000.0
4701.0,2.560104,11710000000.0
4717.0,2.514436,11750000000.0
4734.0,2.530798,11792000000.0
4736.0,2.519148,11797000000.0
4840.0,2.53219,12056000000.0
4858.0,2.51016,12101000000.0
4941.0,2.509731,12307000000.0
4946.0,2.525015,12320000000.0
4949.0,2.525651,12327000000.0
4958.0,2.518279,12350000000.0
4959.0,2.520733,12352000000.0
5023.0,2.502043,12512000000.0
5057.0,2.537303,12596000000.0
5078.0,2.521646,12649000000.0
5084.0,2.529132,12664000000.0
5117.0,2.525149,12746000000.0
5129.0,2.525596,12776000000.0
5145.0,2.510312,12815000000.0
5200.0,2.526807,12952000000.0
5205.0,2.522968,12965000000.0
5277.0,2.504905,13144000000.0
5304.0,2.50928,13211000000.0
5315.0,2.502463,13239000000.0
5348.0,2.501598,13321000000.0
5377.0,2.511326,13393000000.0
5401.0,2.512527,13453000000.0
5428.0,2.529113,13520000000.0
5447.0,2.513515,13568000000.0
5461.0,2.495893,13602000000.0
5462.0,2.503765,13605000000.0
5504.0,2.519725,13709000000.0
5527.0,2.509837,13767000000.0
5572.0,2.528285,13879000000.0
5582.0,2.519798,13904000000.0
5596.0,2.515572,13939000000.0
5622.0,2.500363,14003000000.0
5798.0,2.504082,14442000000.0
5814.0,2.513152,14481000000.0
5834.0,2.50275,14531000000.0
5887.0,2.49852,14663000000.0
5899.0,2.512187,14693000000.0
5942.0,2.517491,14800000000.0
6019.0,2.511556,14992000000.0
6070.0,2.506526,15119000000.0
6080.0,2.498179,15144000000.0
6101.0,2.484256,15196000000.0
6108.0,2.510434,15214000000.0
6251.0,2.482291,15570000000.0
6261.0,2.476941,15595000000.0
6295.0,2.479436,15679000000.0
6296.0,2.490132,15682000000.0
6380.0,2.50306,15891000000.0
6397.0,2.493906,15933000000.0
6423.0,2.476105,15998000000.0
6439.0,2.507214,16038000000.0
6459.0,2.484656,16088000000.000002
6488.0,2.473941,16160000000.0
6494.0,2.479525,16175000000.0
6555.0,2.494266,16327000000.000002
6595.0,2.494455,16425999999.999998
6646.0,2.480944,16553000000.0
6709.0,2.481482,16710000000.0
6760.0,2.51589,16837000000.0
6771.0,2.498066,16864999999.999998
6808.0,2.492523,16957000000.0
6825.0,2.48297,16998999999.999998
6856.0,2.478859,17076000000.0
6863.0,2.497651,17094000000.000002
6868.0,2.498783,17106000000.000002
6939.0,2.490896,17283000000.0
6950.0,2.482644,17311000000.0
7003.0,2.512234,17443000000.0
7013.0,2.469373,17467000000.0
7031.0,2.484978,17512000000.0
7058.0,2.484118,17580000000.0
7179.0,2.488427,17881000000.0
7197.0,2.498785,17926000000.0
7244.0,2.473845,18043000000.0
7311.0,2.50175,18210000000.0
7362.0,2.487383,18337000000.0
7382.0,2.484615,18386000000.0
7401.0,2.499003,18434000000.0
7439.0,2.490527,18528000000.0
7447.0,2.47728,18548000000.0
7458.0,2.501364,18576000000.0
7475.0,2.474024,18618000000.0
7489.0,2.469748,18653000000.0
7553.0,2.480609,18812000000.0
7594.0,2.468207,18914000000.0
7645.0,2.460393,19041000000.0
7648.0,2.475072,19049000000.0
7660.0,2.4602,19079000000.0
7685.0,2.487733,19141000000.0
7767.0,2.489543,19345000000.0
7843.0,2.493229,19534000000.0
7879.0,2.476528,19624000000.0
7897.0,2.474493,19669000000.0
7908.0,2.464354,19696000000.0
7910.0,2.449446,19701000000.0
7939.0,2.467357,19774000000.0
7967.0,2.479853,19843000000.0
8096.0,2.46381,20165000000.0
8142.0,2.482541,20279000000.0
8178.0,2.437003,20369000000.0
8216.0,2.458793,20463000000.0
8270.0,2.466784,20598000000.0
8272.0,2.476708,20603000000.0
8292.0,2.480206,20653000000.0
8311.0,2.463094,20700000000.0
8382.0,2.497785,20877000000.0
8386.0,2.471333,20887000000.0
8393.0,2.467655,20904000000.0
8427.0,2.473155,20989000000.0
8442.0,2.46725,21026000000.0
8465.0,2.47617,21083000000.0
8481.0,2.473769,21123000000.0
8529.0,2.465011,21243000000.0
8557.0,2.467571,21313000000.0
8563.0,2.465741,21328000000.0
8566.0,2.487658,21335000000.0
8654.0,2.485481,21554000000.0
8657.0,2.466435,21562000000.0
8689.0,2.462119,21641000000.0
8760.0,2.491056,21818000000.0
8770.0,2.458862,21843000000.0
8779.0,2.456959,21865000000.0
8818.0,2.462677,21963000000.0
8841.0,2.462019,22020000000.0
8891.0,2.450022,22144000000.0
8898.0,2.448222,22162000000.0
8903.0,2.490393,22174000000.0
8911.0,2.450877,22194000000.0
8932.0,2.460674,22246000000.0
8964.0,2.457114,22326000000.0
9006.0,2.472955,22431000000.0
9014.0,2.474693,22451000000.0
9031.0,2.435656,22493000000.0
9059.0,2.459824,22563000000.0
9103.0,2.464157,22672000000.0
9117.0,2.472862,22707000000.0
9156.0,2.471443,22804000000.0
9178.0,2.454325,22859000000.0
9179.0,2.468817,22862000000.0
9186.0,2.492869,22879000000.0
9204.0,2.463518,22924000000.0
9217.0,2.468526,22956000000.0
9277.0,2.485645,23106000000.0
9316.0,2.451789,23203000000.0
9317.0,2.452718,23205000000.0
9326.0,2.456515,23228000000.0
9489.0,2.463263,23634000000.0
9499.0,2.457283,23658000000.0
9537.0,2.471257,23753000000.0
9592.0,2.451846,23890000000.0
9635.0,2.457137,23997000000.0
9660.0,2.44393,24059000000.0
9779.0,2.455973,24356000000.0
9797.0,2.445326,24401000000.0
9930.0,2.434726,24732000000.0
9943.0,2.462132,24764000000.0
9958.0,2.463934,24802000000.0
9975.0,2.466889,24844000000.0
9979.0,2.472727,24854000000.0
10002.0,2.448159,24911000000.0
10038.0,2.45878,25001000000.0
10039.0,2.454356,25003000000.0
10073.0,2.465862,25088000000.0
10085.0,2.468983,25118000000.0
10119.0,2.455628,25203000000.0
10150.0,2.470322,25280000000.0
10172.0,2.473056,25335000000.0
10243.0,2.455272,25511000000.0
10246.0,2.459095,25519000000.0
10285.0,2.449222,25616000000.0
10310.0,2.459141,25678000000.0
10341.0,2.460031,25755000000.0
10392.0,2.446349,25882000000.0
10408.0,2.447617,25922000000.0
10482.0,2.54093,26107000000.0
10541.0,2.459379,26253000000.0
10542.0,2.447058,26256000000.0
10584.0,2.438718,26361000000.0
10730.0,2.455342,26724000000.0
10763.0,2.461017,26806000000.0
10790.0,2.453049,26874000000.0
10794.0,2.45793,26884000000.0
10806.0,2.445533,26913000000.0
10808.0,2.438154,26918000000.0
10840.0,2.453876,26998000000.0
10941.0,2.455561,27250000000.0
10994.0,2.47067,27382000000.0
11013.0,2.458207,27429000000.0
11146.0,2.460669,27760000000.0
11167.0,2.463305,27812000000.0
11284.0,2.443828,28104000000.0
11287.0,2.45824,28111000000.0
11294.0,2.461987,28129000000.0
11347.0,2.472504,28261000000.0
11365.0,2.469837,28306000000.0
11389.0,2.464601,28365000000.0
11413.0,2.439107,28425000000.0
11436.0,2.465347,28482000000.0
11453.0,2.449132,28525000000.0
11454.0,2.432652,28527000000.0
11586.0,2.442074,28856000000.0
11645.0,2.461985,29003000000.0
11655.0,2.44624,29028000000.0
11657.0,2.417991,29033000000.0
11666.0,2.456188,29055000000.0
11675.0,2.458935,29078000000.0
11683.0,2.433327,29097000000.0
11741.0,2.425721,29242000000.0
11753.0,2.448857,29272000000.0
11788.0,2.459999,29359000000.0
11845.0,2.454908,29501000000.0
11913.0,2.449118,29670000000.0
11937.0,2.434491,29730000000.0
11953.0,2.434257,29770000000.0
11992.0,2.435508,29867000000.0
11997.0,2.429317,29879000000.0
11999.0,2.433447,29884000000.0
12001.0,2.430721,29889000000.0
12006.0,2.427002,29902000000.0
12012.0,2.451807,29917000000.0
12028.0,2.446384,29957000000.0
12038.0,2.453537,29982000000.0
12059.0,2.439915,30034000000.0
12094.0,2.452147,30121000000.0
12153.0,2.456303,30268000000.0
12186.0,2.466718,30350000000.0
12244.0,2.456617,30495000000.0
12246.0,2.458023,30500000000.0
12310.0,2.453627,30659000000.0
12328.0,2.450193,30704000000.0
12337.0,2.425824,30726000000.0
12339.0,2.462808,30731000000.0
12353.0,2.432169,30766000000.0
12377.0,2.440945,30826000000.0
12379.0,2.421396,30831000000.0
12388.0,2.463672,30853000000.0
12418.0,2.447841,30928000000.0
12422.0,2.450839,30938000000.0
12471.0,2.458347,31060000000.0
12509.0,2.426076,31155000000.0
12554.0,2.473537,31267000000.0
12557.0,2.459878,31274000000.0
12573.0,2.433373,31314000000.0
12616.0,2.430687,31421000000.0
12618.0,2.443217,31426000000.0
12633.0,2.446339,31463000000.0
12669.0,2.427341,31553000000.0
12685.0,2.425381,31593000000.0
12687.0,2.44202,31598000000.0
12704.0,2.422101,31640000000.0
12723.0,2.432549,31687000000.0
12742.0,2.433427,31735000000.0
12763.0,2.446476,31787000000.0
12782.0,2.436509,31834000000.0
12787.0,2.423404,31847000000.0
12819.0,2.447255,31927000000.0
12836.0,2.428154,31969000000.0
12854.0,2.463422,32014000000.000004
12860.0,2.435673,32029000000.000004
12911.0,2.437266,32156000000.0
12944.0,2.439682,32238000000.0
12949.0,2.448912,32250000000.0
12972.0,2.429528,32308000000.0
12993.0,2.442557,32360000000.0
13001.0,2.428236,32380000000.000004
13082.0,2.458659,32581000000.000004
13088.0,2.44057,32595999999.999996
13145.0,2.429263,32738000000.0
13149.0,2.437585,32747999999.999996
13190.0,2.462728,32850000000.0
13203.0,2.438037,32883000000.000004
13246.0,2.442669,32990000000.000004
13272.0,2.429037,33055000000.0
13304.0,2.444717,33134000000.0
13317.0,2.459985,33167000000.0
13324.0,2.419443,33183999999.999996
13351.0,2.4449,33250999999.999996
13365.0,2.462975,33286000000.0
13375.0,2.440815,33311000000.0
13409.0,2.436179,33396000000.0
13429.0,2.454582,33445999999.999996
13432.0,2.460505,33453000000.000004
13436.0,2.442059,33463000000.0
13482.0,2.429199,33578000000.000004
13511.0,2.451556,33650000000.0
13531.0,2.426902,33700000000.000004
13607.0,2.447753,33889000000.000004
13628.0,2.435818,33941000000.000004
13635.0,2.437768,33959000000.000004
13682.0,2.432112,34076000000.0
13719.0,2.434952,34168000000.0
13730.0,2.447572,34195000000.0
13772.0,2.436644,34299999999.999996
13874.0,2.450718,34554000000.0
13876.0,2.437062,34559000000.0
13884.0,2.453162,34579000000.0
13888.0,2.440298,34589000000.0
13896.0,2.409525,34609000000.0
13908.0,2.44007,34639000000.0
13915.0,2.422234,34656000000.0
13928.0,2.442032,34688000000.0
13940.0,2.439637,34718000000.0
14066.0,2.433327,35032000000.0
14102.0,2.450334,35122000000.0
14128.0,2.424814,35186000000.0
14158.0,2.455044,35261000000.0
14171.0,2.437444,35293000000.0
14188.0,2.425671,35336000000.0
14224.0,2.438744,35425000000.0
14272.0,2.43227,35545000000.0
14282.0,2.43296,35570000000.0
14290.0,2.426767,35590000000.0
14304.0,2.458258,35625000000.0
14432.0,2.425489,35943000000.0
14489.0,2.459063,36085000000.0
14576.0,2.435569,36302000000.0
14620.0,2.442634,36412000000.0
14704.0,2.427363,36621000000.0
14738.0,2.448314,36706000000.0
14748.0,2.427911,36730000000.0
14752.0,2.437726,36740000000.0
14945.0,2.436996,37221000000.0
14946.0,2.446711,37224000000.0
15005.0,2.413977,37370000000.0
15016.0,2.418638,37398000000.0
15032.0,2.440892,37438000000.0
15043.0,2.440207,37465000000.0
15068.0,2.450362,37527000000.0
15072.0,2.421165,37537000000.0
15101.0,2.439613,37610000000.0
15114.0,2.415428,37642000000.0
15116.0,2.411933,37647000000.0
15164.0,2.445653,37766000000.0
15190.0,2.416628,37831000000.0
15200.0,2.445966,37856000000.0
15217.0,2.434581,37898000000.0
15312.0,2.426866,38135000000.0
15329.0,2.430129,38177000000.0
15382.0,2.43172,38309000000.0
15426.0,2.471767,38419000000.0
15429.0,2.438445,38426000000.0
15432.0,2.426018,38434000000.0
15466.0,2.427984,38519000000.0
15523.0,2.443669,38660000000.0
15599.0,2.453986,38850000000.0
15628.0,2.444384,38922000000.0
15648.0,2.439309,38972000000.0
15722.0,2.461385,39156000000.0
15776.0,2.437802,39291000000.0
15800.0,2.434605,39350000000.0
15835.0,2.424898,39437000000.0
15854.0,2.412294,39485000000.0
15867.0,2.447968,39517000000.0
15883.0,2.440842,39557000000.0
15955.0,2.450027,39736000000.0
15991.0,2.432552,39826000000.0
15998.0,2.444074,39843000000.0
16010.0,2.40741,39873000000.0
16019.0,2.442512,39896000000.0
16187.0,2.411038,40314000000.0
16205.0,2.437247,40359000000.0
16222.0,2.444096,40401000000.0
16243.0,2.42554,40454000000.0
16332.0,2.425012,40675000000.0
16361.0,2.419444,40747000000.0
16459.0,2.436632,40991000000.0
16611.0,2.426336,41370000000.0
16639.0,2.429513,41440000000.0
16708.0,2.443051,41612000000.0
16818.0,2.45517,41885000000.0
16832.0,2.423674,41920000000.0
16932.0,2.432427,42169000000.0
17077.0,2.449746,42531000000.0
17082.0,2.434749,42543000000.0
17112.0,2.43838,42618000000.0
17125.0,2.399997,42650000000.0
17168.0,2.439278,42757000000.0
17172.0,2.404982,42767000000.0
17220.0,2.426847,42887000000.0
17228.0,2.439478,42907000000.0
17255.0,2.4283,42974000000.0
17296.0,2.418997,43076000000.0
17315.0,2.437446,43123000000.0
17398.0,2.429568,43330000000.0
17459.0,2.439816,43482000000.0
17493.0,2.425784,43566000000.0
17508.0,2.436953,43604000000.0
17522.0,2.435785,43639000000.0
17536.0,2.429584,43674000000.0
17567.0,2.427907,43751000000.0
17687.0,2.45265,44050000000.0
17742.0,2.422391,44187000000.0
17816.0,2.414304,44371000000.0
17826.0,2.421452,44396000000.0
17858.0,2.420138,44475000000.0
17870.0,2.421583,44505000000.0
17878.0,2.438779,44525000000.0
17928.0,2.449394,44650000000.0
17959.0,2.453078,44727000000.0
17989.0,2.416,44802000000.0
18004.0,2.422932,44839000000.0
18066.0,2.445321,44993000000.0
18076.0,2.419809,45018000000.0
18084.0,2.423089,45038000000.0
18160.0,2.413665,45228000000.0
18162.0,2.418086,45233000000.0
18197.0,2.428156,45320000000.0
18243.0,2.427255,45434000000.0
18252.0,2.434553,45457000000.0
18257.0,2.398029,45469000000.0
18289.0,2.413308,45549000000.0
18320.0,2.444427,45626000000.0
18330.0,2.445369,45651000000.0
18424.0,2.415465,45885000000.0
18425.0,2.397883,45888000000.0
18478.0,2.429101,46020000000.0
18482.0,2.425118,46029000000.0
18494.0,2.422098,46059000000.0
18496.0,2.417073,46064000000.0
18576.0,2.396869,46264000000.0
18598.0,2.419385,46318000000.0
18628.0,2.419194,46393000000.0
18715.0,2.444337,46610000000.0
18774.0,2.418811,46757000000.0
18799.0,2.432342,46819000000.0
18812.0,2.430135,46851000000.0
18845.0,2.416478,46933000000.0
18922.0,2.428662,47125000000.0
18943.0,2.427263,47178000000.0
19005.0,2.455053,47332000000.0
19020.0,2.425216,47369000000.0
19027.0,2.425498,47387000000.0
19058.0,2.432616,47464000000.0
19067.0,2.412823,47486000000.0
19089.0,2.428417,47541000000.0
19158.0,2.451888,47713000000.0
19189.0,2.42494,47790000000.0
19190.0,2.414737,47793000000.0
19232.0,2.448355,47897000000.0
19258.0,2.421131,47962000000.0
19379.0,2.422057,48263000000.0
19408.0,2.427279,48336000000.0
19410.0,2.446853,48341000000.0
19426.0,2.425721,48380000000.0
19439.0,2.425888,48413000000.0
19440.0,2.415239,48415000000.0
19448.0,2.420617,48435000000.0
19452.0,2.416273,48445000000.0
19519.0,2.447509,48612000000.0
19559.0,2.449924,48712000000.0
19588.0,2.422824,48784000000.0
19628.0,2.431497,48883000000.0
19689.0,2.428031,49035000000.0
19691.0,2.445297,49040000000.0
19694.0,2.417936,49048000000.0
19698.0,2.430144,49058000000.0
19800.0,2.434692,49312000000.0
19851.0,2.43046,49439000000.0
19885.0,2.443118,49523000000.0
19892.0,2.392425,49541000000.0
19959.0,2.430007,49708000000.0
20035.0,2.414504,49897000000.0
20081.0,2.428325,50012000000.0
20109.0,2.427449,50081000000.0
20150.0,2.421694,50183000000.0
20161.0,2.410664,50211000000.0
20218.0,2.419647,50353000000.0
20254.0,2.424854,50442000000.0
20259.0,2.408076,50455000000.0
20275.0,2.426488,50495000000.0
20276.0,2.436607,50497000000.0
20289.0,2.405028,50530000000.0
20328.0,2.408059,50627000000.0
20345.0,2.417796,50669000000.0
20422.0,2.443571,50861000000.0
20437.0,2.410502,50898000000.0
20475.0,2.412465,50993000000.0
20489.0,2.435798,51028000000.0
20504.0,2.414191,51065000000.0
20632.0,2.429543,51384000000.0
20637.0,2.418612,51396000000.0
20698.0,2.40532,51548000000.0
20760.0,2.437587,51703000000.0
20816.0,2.414864,51842000000.0
20821.0,2.427281,51854000000.0
20840.0,2.418221,51902000000.0
20865.0,2.394696,51964000000.0
20882.0,2.410568,52006000000.0
20883.0,2.430534,52009000000.0
20888.0,2.415513,52021000000.0
20897.0,2.429604,52044000000.0
21073.0,2.392259,52482000000.0
21172.0,2.393638,52729000000.0
21198.0,2.417154,52793000000.0
21224.0,2.406149,52858000000.0
21237.0,2.419657,52890000000.0
21255.0,2.423991,52935000000.0
21282.0,2.390667,53003000000.0
21324.0,2.415091,53107000000.0
21329.0,2.431595,53120000000.0
21352.0,2.415844,53177000000.0
21355.0,2.429427,53184000000.0
21411.0,2.406262,53324000000.0
21435.0,2.430502,53384000000.0
21563.0,2.416256,53702000000.0
21579.0,2.391863,53742000000.0
21581.0,2.422336,53747000000.0
21626.0,2.422831,53859000000.0
21667.0,2.427767,53961000000.0
21691.0,2.425902,54021000000.0
21701.0,2.413788,54046000000.0
21706.0,2.432739,54058000000.0
21743.0,2.397755,54151000000.0
21786.0,2.394492,54258000000.0
21830.0,2.419688,54367000000.0
21834.0,2.418794,54377000000.0
21898.0,2.408961,54537000000.0
21907.0,2.410136,54559000000.0
21994.0,2.398245,54776000000.0
22022.0,2.422265,54845000000.0
22038.0,2.431138,54885000000.0
22051.0,2.407862,54918000000.0
22152.0,2.408012,55169000000.0
22169.0,2.400222,55211000000.0
22202.0,2.408544,55294000000.0
22219.0,2.401493,55336000000.0
22246.0,2.412236,55403000000.0
22248.0,2.399507,55408000000.0
22367.0,2.411659,55705000000.0
22391.0,2.408595,55764000000.0
22472.0,2.418495,55966000000.0
22508.0,2.420497,56056000000.0
22536.0,2.440823,56125000000.0
22627.0,2.393578,56352000000.0
22643.0,2.395586,56392000000.0
22708.0,2.40271,56554000000.0
22813.0,2.388882,56815000000.0
22856.0,2.397704,56922000000.0
22987.0,2.379915,57249000000.0
23023.0,2.403154,57338000000.0
23057.0,2.408199,57423000000.0
23092.0,2.419923,57510000000.0
23111.0,2.426932,57557000000.0
23121.0,2.388562,57582000000.0
23165.0,2.42101,57692000000.0
23223.0,2.402051,57836000000.0
23280.0,2.40303,57978000000.0
23283.0,2.40891,57986000000.0
23318.0,2.426577,58073000000.0
23335.0,2.412046,58115000000.0
23389.0,2.401663,58250000000.0
23393.0,2.425572,58260000000.0
23424.0,2.425992,58337000000.0
23601.0,2.412298,58778000000.0
23739.0,2.400705,59121000000.0
23746.0,2.399485,59139000000.0
23834.0,2.422926,59358000000.0
23941.0,2.415741,59624000000.0
23962.0,2.416991,59677000000.0
23989.0,2.379799,59744000000.0
24001.0,2.429298,59774000000.0
24085.0,2.424367,59983000000.0
24118.0,2.410078,60065000000.0
24151.0,2.431151,60147000000.0
24174.0,2.396939,60205000000.0
24217.0,2.426577,60312000000.0
24227.0,2.413834,60337000000.0
24251.0,2.406764,60396000000.0
24276.0,2.388675,60459000000.0
24379.0,2.420308,60715000000.0
24391.0,2.387096,60745000000.0
24392.0,2.401861,60748000000.0
24488.0,2.403019,60987000000.0
24489.0,2.407509,60989000000.0
24626.0,2.41641,61330000000.0
24673.0,2.424535,61447000000.0
24727.0,2.406,61582000000.0
24788.0,2.397831,61734000000.0
24815.0,2.403092,61801000000.0
24818.0,2.425106,61808000000.0
24880.0,2.384443,61963000000.0
24901.0,2.389752,62015000000.0
24933.0,2.402036,62095000000.0
24944.0,2.443354,62122000000.0
24989.0,2.414519,62234000000.0
25077.0,2.426063,62453000000.0
25187.0,2.409481,62727000000.0
25221.0,2.409296,62812000000.0
25300.0,2.412228,63009000000.0
25352.0,2.410215,63138000000.0
25369.0,2.410887,63181000000.0
25378.0,2.387815,63203000000.0
25397.0,2.432137,63250000000.0
25414.0,2.419154,63293000000.0
25527.0,2.417318,63574000000.0
25606.0,2.430485,63771000000.0
25625.0,2.41508,63818000000.0
25683.0,2.39835,63963000000.0
25791.0,2.407526,64232000000.0
25795.0,2.409513,64242000000.00001
25808.0,2.397322,64274000000.0
25819.0,2.408485,64301000000.0
26032.0,2.389071,64831999999.99999
26046.0,2.432358,64867000000.00001
26066.0,2.398658,64916000000.0
26070.0,2.410579,64926000000.0
26092.0,2.407976,64980999999.99999
26169.0,2.410454,65173000000.0
26208.0,2.415056,65269999999.99999
26285.0,2.41681,65462000000.0
26308.0,2.38326,65519000000.00001
26336.0,2.407044,65589000000.0
26341.0,2.407047,65601000000.0
26345.0,2.389543,65611000000.00001
26369.0,2.391682,65671000000.00001
26373.0,2.394441,65681000000.0
26414.0,2.399486,65783000000.0
26428.0,2.38397,65818000000.0
26429.0,2.414727,65819999999.99999
26440.0,2.410598,65848000000.0
26455.0,2.410581,65885000000.00001
26468.0,2.38227,65918000000.00001
26492.0,2.401504,65977000000.00001
26499.0,2.438176,65995000000.00001
26529.0,2.413168,66069000000.0
26546.0,2.430375,66111999999.99999
26572.0,2.43084,66177000000.00001
26628.0,2.390448,66316000000.0
26719.0,2.402242,66543000000.00001
26744.0,2.396886,66605000000.00001
26746.0,2.403132,66610000000.0
26762.0,2.424419,66650000000.00001
26771.0,2.436769,66672000000.0
26783.0,2.456499,66702000000.0
26794.0,2.411811,66729000000.0
26833.0,2.403969,66827000000.0
26859.0,2.403224,66891000000.00001
26886.0,2.393079,66959000000.0
26972.0,2.418289,67173000000.0
27006.0,2.419674,67257000000.00001
27047.0,2.407403,67358999999.99999
27064.0,2.404316,67402000000.0
27154.0,2.408533,67626000000.00001
27167.0,2.400968,67658000000.0
27195.0,2.393684,67727999999.99999
27360.0,2.405859,68138999999.99999
27390.0,2.432345,68214000000.0
27413.0,2.391266,68271000000.0
27418.0,2.418492,68283000000.0
27431.0,2.410404,68316000000.0
27432.0,2.404857,68318000000.0
27564.0,2.399258,68647000000.00001
27595.0,2.390612,68724000000.0
27606.0,2.422014,68752000000.0
27686.0,2.382925,68951000000.0
27699.0,2.417667,68983000000.0
27715.0,2.432239,69023000000.0
27759.0,2.389035,69133000000.0
27774.0,2.403357,69170000000.0
27784.0,2.409451,69195000000.0
27835.0,2.405814,69322000000.0
27849.0,2.400714,69357000000.0
27853.0,2.385996,69367000000.0
27856.0,2.418106,69374000000.0
27868.0,2.400181,69404000000.0
27897.0,2.424398,69476000000.0
27938.0,2.39174,69578000000.0
27953.0,2.407498,69616000000.0
28054.0,2.436515,69867000000.0
28090.0,2.427189,69957000000.0
28121.0,2.418484,70034000000.0
28150.0,2.384047,70106000000.0
28153.0,2.394052,70114000000.0
28263.0,2.395671,70388000000.0
28421.0,2.432657,70781000000.0
28439.0,2.424202,70826000000.0
28472.0,2.422406,70908000000.0
28480.0,2.416049,70928000000.0
28521.0,2.398632,71030000000.0
28573.0,2.41501,71160000000.0
28576.0,2.399716,71167000000.0
28579.0,2.40814,71175000000.0
28634.0,2.405208,71312000000.0
28645.0,2.40693,71339000000.0
28663.0,2.396259,71384000000.0
28722.0,2.398952,71531000000.0
28750.0,2.427191,71601000000.0
28832.0,2.399647,71805000000.0
28847.0,2.398415,71842000000.0
28925.0,2.406133,72036000000.0
29008.0,2.388065,72243000000.0
29098.0,2.40186,72467000000.0
29165.0,2.417218,72634000000.0
29170.0,2.401962,72647000000.0
29199.0,2.394723,72719000000.0
