step,ce,tokens
4752.0,2.741762,9968000000.0
4847.0,2.736245,10167000000.0
4865.0,2.7398,10205000000.0
4948.0,2.726757,10379000000.0
4953.0,2.719248,10389000000.0
4956.0,2.752147,10396000000.0
4965.0,2.735544,10414000000.0
4966.0,2.719752,10417000000.0
5030.0,2.723923,10551000000.0
5064.0,2.735504,10622000000.0
5085.0,2.729813,10666000000.0
5091.0,2.754864,10679000000.0
5124.0,2.715852,10748000000.0
5136.0,2.718631,10773000000.0
5152.0,2.694604,10807000000.0
5207.0,2.733374,10922000000.0
5212.0,2.731232,10932000000.0
5284.0,2.695479,11083000000.0
5305.0,2.708234,11127000000.0
5311.0,2.71235,11140000000.0
5322.0,2.744298,11163000000.0
5355.0,2.720628,11232000000.0
5384.0,2.712353,11293000000.0
5408.0,2.706345,11343000000.0
5427.0,2.717678,11383000000.0
5435.0,2.736155,11400000000.0
5454.0,2.73893,11440000000.0
5468.0,2.710676,11469000000.0
5469.0,2.717816,11471000000.0
5511.0,2.738652,11560000000.0
5534.0,2.730544,11608000000.0
5579.0,2.755896,11702000000.0
5589.0,2.740494,11723000000.0
5603.0,2.715491,11752000000.0
5629.0,2.717474,11807000000.0
5642.0,2.718365,11834000000.0
5685.0,2.706384,11924000000.0
5805.0,2.705152,12176000000.0
5819.0,2.766765,12205000000.0
5821.0,2.780191,12210000000.0
5841.0,2.725835,12252000000.0
5878.0,2.688695,12329000000.0
5894.0,2.696071,12363000000.0
5905.0,2.728906,12386000000.0
5906.0,2.722039,12388000000.0
5920.0,2.716743,12417000000.0
5949.0,2.696685,12478000000.0
6026.0,2.71579,12640000000.0
6077.0,2.698305,12746000000.0
6087.0,2.717937,12767000000.0
6108.0,2.696492,12812000000.0
6115.0,2.715098,12826000000.0
6149.0,2.713072,12897000000.0
6257.0,2.703042,13124000000.0
6258.0,2.697645,13126000000.0
6268.0,2.722168,13147000000.0
6302.0,2.730461,13218000000.0
6303.0,2.710446,13220000000.0
6387.0,2.719257,13397000000.0
6404.0,2.712296,13432000000.0
6408.0,2.697833,13441000000.0
6430.0,2.737153,13487000000.0
6446.0,2.715245,13520000000.0
6466.0,2.688674,13562000000.0
6495.0,2.676897,13623000000.0
6501.0,2.71548,13636000000.0
6562.0,2.815234,13764000000.0
6602.0,2.697965,13847000000.0
6653.0,2.707856,13954000000.0
6716.0,2.687238,14087000000.0
6725.0,2.696597,14105000000.0
6767.0,2.743052,14194000000.0
6778.0,2.720147,14217000000.0
6815.0,2.692383,14294000000.0
6832.0,2.733137,14330000000.0
6863.0,2.691944,14395000000.0
6870.0,2.713408,14410000000.0
6875.0,2.702614,14420000000.0
6946.0,2.677296,14569000000.0
6957.0,2.734019,14592000000.0
7010.0,2.700972,14703000000.0
7020.0,2.703108,14724000000.0
7038.0,2.711,14762000000.0
7065.0,2.709387,14818000000.0
7100.0,2.698007,14892000000.0
7186.0,2.716277,15072000000.0
7204.0,2.698823,15110000000.0
7251.0,2.741494,15209000000.0
7318.0,2.716648,15349000000.0
7369.0,2.689602,15456000000.0
7389.0,2.702594,15498000000.0
7408.0,2.696551,15538000000.0
7446.0,2.729886,15617000000.0
7454.0,2.71921,15634000000.0
7465.0,2.687904,15657000000.0
7482.0,2.685661,15693000000.0
7496.0,2.7071,15722000000.0
7560.0,2.681998,15857000000.0
7601.0,2.705887,15943000000.0
7629.0,2.70612,16001000000.000002
7652.0,2.723445,16050000000.0
7655.0,2.68921,16056000000.0
7667.0,2.707158,16081000000.0
7692.0,2.68281,16133000000.0
7761.0,2.696198,16277999999.999998
7774.0,2.705511,16305000000.0
7850.0,2.663409,16465000000.0
7886.0,2.679687,16540000000.0
7904.0,2.702355,16578000000.0
7915.0,2.711454,16601000000.0
7917.0,2.69874,16605000000.0
7946.0,2.701871,16666000000.0
7974.0,2.694714,16725000000.000002
8103.0,2.684375,16995000000.000002
8149.0,2.692599,17091999999.999998
8184.0,2.702247,17165000000.0
8185.0,2.690092,17167000000.000002
8223.0,2.667441,17247000000.0
8277.0,2.692691,17360000000.0
8279.0,2.690236,17364000000.0
8299.0,2.709693,17406000000.0
8318.0,2.731,17446000000.0
8389.0,2.684012,17595000000.0
8393.0,2.684492,17603000000.0
8400.0,2.669611,17618000000.0
8434.0,2.682601,17689000000.0
8449.0,2.662304,17721000000.0
8472.0,2.708315,17769000000.0
8488.0,2.691168,17803000000.0
8536.0,2.688574,17903000000.0
8564.0,2.690692,17962000000.0
8570.0,2.70956,17975000000.0
8573.0,2.681628,17981000000.0
8634.0,2.656892,18109000000.0
8661.0,2.696893,18166000000.0
8664.0,2.710334,18172000000.0
8696.0,2.692449,18239000000.0
8705.0,2.672276,18258000000.0
8714.0,2.693038,18277000000.0
8767.0,2.681554,18388000000.0
8777.0,2.711103,18409000000.0
8786.0,2.714424,18428000000.0
8825.0,2.676993,18509000000.0
8848.0,2.689534,18558000000.0
8898.0,2.697305,18663000000.0
8905.0,2.679124,18677000000.0
8910.0,2.702985,18688000000.0
8918.0,2.690061,18704000000.0
8931.0,2.696456,18732000000.0
8939.0,2.678199,18749000000.0
8960.0,2.670976,18793000000.0
8971.0,2.696091,18816000000.0
9002.0,2.68207,18881000000.0
9013.0,2.685624,18904000000.0
9021.0,2.696508,18921000000.0
9035.0,2.69207,18950000000.0
9038.0,2.687353,18956000000.0
9066.0,2.720119,19015000000.0
9110.0,2.692895,19107000000.0
9124.0,2.653845,19137000000.0
9163.0,2.678755,19218000000.0
9185.0,2.689004,19264000000.0
9186.0,2.69816,19267000000.0
9193.0,2.696682,19281000000.0
9211.0,2.676297,19319000000.0
9224.0,2.69297,19346000000.0
9234.0,2.677086,19367000000.0
9284.0,2.680803,19472000000.0
9308.0,2.704439,19522000000.0
9323.0,2.689555,19554000000.0
9324.0,2.707449,19556000000.0
9333.0,2.664636,19575000000.0
9381.0,2.679114,19675000000.0
9495.0,2.662087,19915000000.0
9496.0,2.672566,19917000000.0
9506.0,2.694383,19938000000.0
9544.0,2.656871,20017000000.0
9599.0,2.685884,20133000000.0
9642.0,2.713191,20223000000.0
9652.0,2.732985,20244000000.0
9667.0,2.682156,20275000000.0
9780.0,2.702637,20512000000.0
9786.0,2.671251,20525000000.0
9804.0,2.679179,20563000000.0
9838.0,2.745171,20634000000.0
9937.0,2.683205,20841000000.0
9950.0,2.673412,20869000000.0
9965.0,2.683172,20900000000.0
9982.0,2.727904,20936000000.0
9986.0,2.714565,20944000000.0
10009.0,2.680853,20992000000.0
10045.0,2.689783,21068000000.0
10046.0,2.675121,21070000000.0
10057.0,2.6889,21093000000.0
10080.0,2.67723,21141000000.0
10092.0,2.666992,21167000000.0
10126.0,2.671949,21238000000.0
10157.0,2.688489,21303000000.0
10168.0,2.686897,21326000000.0
10179.0,2.669989,21349000000.0
10250.0,2.676199,21498000000.0
10253.0,2.672071,21504000000.0
10292.0,2.709653,21586000000.0
10317.0,2.672879,21638000000.0
10348.0,2.691063,21703000000.0
10378.0,2.669471,21766000000.0
10399.0,2.685916,21810000000.0
10415.0,2.672488,21844000000.0
10489.0,2.662135,21999000000.0
10548.0,2.665265,22123000000.0
10549.0,2.690067,22125000000.0
10591.0,2.681817,22213000000.0
10686.0,2.671783,22412000000.0
10737.0,2.647972,22519000000.0
10770.0,2.669379,22588000000.0
10797.0,2.698457,22645000000.0
10801.0,2.67994,22653000000.0
10813.0,2.684758,22679000000.0
10815.0,2.65651,22683000000.0
10821.0,2.665002,22695000000.0
10847.0,2.683038,22750000000.0
10948.0,2.665349,22962000000.0
11001.0,2.682076,23073000000.0
11020.0,2.630792,23113000000.0
11124.0,2.677189,23331000000.0
11136.0,2.699133,23356000000.0
11153.0,2.688221,23392000000.0
11174.0,2.681507,23436000000.0
11291.0,2.634923,23681000000.0
11294.0,2.693759,23687000000.0
11301.0,2.695251,23702000000.0
11354.0,2.666106,23813000000.0
11372.0,2.681936,23851000000.0
11373.0,2.626837,23853000000.0
11396.0,2.679813,23901000000.0
11420.0,2.681,23952000000.0
11443.0,2.67128,24000000000.0
11460.0,2.690019,24035000000.0
11461.0,2.673172,24038000000.0
11551.0,2.663435,24226000000.0
11593.0,2.656085,24314000000.0
11603.0,2.667602,24335000000.0
11652.0,2.652893,24438000000.0
11662.0,2.684097,24459000000.0
11664.0,2.670718,24463000000.0
11673.0,2.675956,24482000000.0
11682.0,2.689866,24501000000.0
11690.0,2.678374,24518000000.0
11748.0,2.686709,24639000000.0
11760.0,2.704095,24665000000.0
11795.0,2.666909,24738000000.0
11852.0,2.803771,24858000000.0
11920.0,2.662498,25000000000.0
11944.0,2.680771,25050000000.0
11960.0,2.694937,25084000000.0
11999.0,2.656544,25166000000.0
12004.0,2.68729,25176000000.0
12006.0,2.645618,25181000000.0
12008.0,2.691455,25185000000.0
12013.0,2.694175,25195000000.0
12019.0,2.672524,25208000000.0
12035.0,2.653475,25241000000.0
12045.0,2.683839,25262000000.0
12066.0,2.657274,25306000000.0
12101.0,2.6864,25380000000.0
12160.0,2.686406,25503000000.0
12193.0,2.650652,25573000000.0
12251.0,2.664357,25694000000.0
12253.0,2.658784,25699000000.0
12264.0,2.68135,25722000000.0
12317.0,2.665141,25833000000.0
12335.0,2.635722,25870000000.0
12344.0,2.685948,25889000000.0
12346.0,2.69422,25894000000.0
12360.0,2.679135,25923000000.0
12384.0,2.695374,25973000000.0
12386.0,2.664113,25977000000.0
12395.0,2.646459,25996000000.0
12424.0,2.673717,26057000000.0
12425.0,2.656965,26059000000.0
12429.0,2.665947,26068000000.0
12478.0,2.664474,26170000000.0
12516.0,2.673902,26250000000.0
12561.0,2.674064,26344000000.0
12564.0,2.653796,26351000000.0
12580.0,2.639065,26384000000.0
12623.0,2.673437,26474000000.0
12625.0,2.674951,26479000000.0
12640.0,2.66948,26510000000.0
12676.0,2.660938,26586000000.0
12692.0,2.663492,26619000000.0
12694.0,2.651843,26623000000.0
12711.0,2.669188,26659000000.0
12730.0,2.694638,26699000000.0
12749.0,2.67912,26739000000.0
12770.0,2.676274,26783000000.0
12789.0,2.651432,26823000000.0
12794.0,2.664052,26833000000.0
12826.0,2.680388,26900000000.0
12843.0,2.681385,26936000000.0
12861.0,2.663018,26974000000.0
12867.0,2.648526,26986000000.0
12918.0,2.656439,27093000000.0
12951.0,2.670251,27162000000.0
12956.0,2.656416,27173000000.0
12979.0,2.638946,27221000000.0
13000.0,2.679817,27265000000.0
13008.0,2.687856,27282000000.0
13089.0,2.639838,27452000000.0
13095.0,2.678474,27464000000.0
13152.0,2.649454,27584000000.0
13156.0,2.656957,27592000000.0
13197.0,2.660429,27678000000.0
13210.0,2.658527,27705000000.0
13253.0,2.662857,27796000000.0
13279.0,2.673515,27850000000.0
13295.0,2.710028,27884000000.0
13311.0,2.982949,27917000000.0
13324.0,2.761073,27945000000.0
13331.0,2.714639,27959000000.0
13358.0,2.659165,28016000000.0
13372.0,2.646169,28045000000.0
13382.0,2.661441,28066000000.0
13389.0,2.658458,28081000000.0
13416.0,2.676324,28137000000.0
13436.0,2.666819,28179000000.0
13439.0,2.658915,28186000000.0
13443.0,2.674997,28194000000.0
13460.0,2.645126,28230000000.0
13489.0,2.66531,28291000000.0
13518.0,2.669288,28351000000.0
13537.0,2.670655,28391000000.0
13538.0,2.673676,28393000000.0
13614.0,2.673359,28553000000.0
13622.0,2.660073,28570000000.0
13635.0,2.634331,28597000000.0
13642.0,2.645977,28611000000.0
13689.0,2.655068,28710000000.0
13726.0,2.672739,28788000000.0
13737.0,2.681513,28811000000.0
13779.0,2.662745,28899000000.0
13881.0,2.66981,29113000000.0
13883.0,2.637759,29117000000.0
13891.0,2.664719,29134000000.0
13895.0,2.687582,29142000000.0
13903.0,2.715157,29159000000.0
13915.0,2.684682,29184000000.0
13922.0,2.684151,29199000000.0
13935.0,2.672015,29226000000.0
13947.0,2.659292,29251000000.0
14073.0,2.667294,29515000000.0
14101.0,2.653681,29574000000.0
14109.0,2.655473,29591000000.0
14135.0,2.661197,29645000000.0
14165.0,2.660182,29708000000.0
14178.0,2.654402,29736000000.0
14195.0,2.644932,29771000000.0
14231.0,2.653292,29847000000.0
14248.0,2.660213,29882000000.0
14279.0,2.632059,29947000000.0
14289.0,2.66875,29968000000.0
14297.0,2.652384,29985000000.0
14311.0,2.682517,30014000000.0
14439.0,2.738517,30283000000.0
14496.0,2.670347,30402000000.0
14583.0,2.662969,30585000000.0
14627.0,2.648597,30677000000.0
14649.0,2.676175,30723000000.0
14711.0,2.691705,30853000000.0
14745.0,2.641807,30925000000.0
14755.0,2.637515,30946000000.0
14759.0,2.66508,30954000000.0
14839.0,2.649752,31122000000.0
14909.0,2.658633,31269000000.0
14952.0,2.668977,31359000000.0
14953.0,2.673634,31361000000.0
15001.0,2.663866,31461000000.0
15012.0,2.687691,31485000000.0
15023.0,2.676522,31508000000.0
15039.0,2.675331,31541000000.0
15050.0,2.652013,31564000000.0
15060.0,2.662439,31585000000.0
15075.0,2.646623,31617000000.0
15079.0,2.654712,31625000000.0
15108.0,2.666621,31686000000.0
15121.0,2.670759,31713000000.0
15123.0,2.66102,31717000000.0
15131.0,2.64359,31734000000.0
15171.0,2.649642,31818000000.0
15197.0,2.662549,31873000000.0
15207.0,2.640153,31893000000.0
15224.0,2.662288,31929000000.0
15319.0,2.64773,32128000000.0
15336.0,2.66142,32164000000.0
15389.0,2.66821,32275000000.0
15433.0,2.634587,32366999999.999996
15436.0,2.655264,32374000000.000004
15439.0,2.651824,32380000000.000004
15473.0,2.678193,32451000000.0
15530.0,2.657159,32570999999.999996
15606.0,2.640852,32729999999.999996
15635.0,2.670103,32790999999.999996
15655.0,2.654862,32833000000.0
15682.0,2.670998,32890000000.0
15707.0,2.65356,32942000000.0
15729.0,2.668763,32988000000.0
15783.0,2.665376,33101000000.0
15807.0,2.660488,33152000000.0
15842.0,2.676372,33225000000.0
15861.0,2.663357,33265000000.0
15874.0,2.643668,33292000000.0
15890.0,2.651351,33326000000.0
15962.0,2.664633,33476999999.999996
15998.0,2.667144,33552000000.0
16005.0,2.656445,33567000000.0
16017.0,2.650768,33592000000.0
16026.0,2.659332,33610999999.999996
16117.0,2.658815,33802000000.0
16194.0,2.64081,33963000000.0
16212.0,2.641406,34000999999.999996
16229.0,2.653936,34037000000.0
16250.0,2.659383,34081000000.000004
16339.0,2.648646,34267000000.000004
16368.0,2.62636,34328000000.000004
16466.0,2.676562,34534000000.0
16507.0,2.653195,34620000000.0
16618.0,2.661287,34853000000.0
16646.0,2.669693,34911000000.0
16702.0,2.671658,35029000000.0
16715.0,2.657916,35056000000.0
16791.0,2.664122,35215000000.0
16825.0,2.66678,35287000000.0
16839.0,2.640825,35316000000.0
16939.0,2.682404,35526000000.0
17084.0,2.664479,35830000000.0
17089.0,2.640707,35840000000.0
17094.0,2.685043,35851000000.0
17119.0,2.636856,35903000000.0
17132.0,2.63495,35931000000.0
17175.0,2.63027,36021000000.0
17179.0,2.669252,36029000000.0
17227.0,2.650266,36130000000.0
17235.0,2.651684,36147000000.0
17262.0,2.667979,36203000000.0
17303.0,2.629857,36289000000.0
17322.0,2.639359,36329000000.0
17339.0,2.664962,36365000000.0
17405.0,2.650862,36503000000.0
17466.0,2.641185,36631000000.0
17500.0,2.655745,36702000000.0
17515.0,2.630809,36734000000.0
17529.0,2.89816,36763000000.0
17543.0,2.741613,36792000000.0
17574.0,2.669498,36857000000.0
17694.0,2.659136,37109000000.0
17749.0,2.671716,37224000000.0
17823.0,2.621106,37380000000.0
17833.0,2.638219,37401000000.0
17865.0,2.665533,37468000000.0
17877.0,2.655432,37493000000.0
17885.0,2.650929,37510000000.0
17935.0,2.654071,37615000000.0
17943.0,2.64952,37631000000.0
17966.0,2.679883,37680000000.0
17996.0,2.657643,37742000000.0
18011.0,2.639074,37774000000.0
18073.0,2.671147,37904000000.0
18083.0,2.652548,37925000000.0
18091.0,2.658947,37942000000.0
18110.0,2.676959,37982000000.0
18167.0,2.643973,38101000000.0
18169.0,2.673749,38105000000.0
18204.0,2.650316,38179000000.0
18250.0,2.679873,38275000000.0
18259.0,2.645436,38294000000.0
18264.0,2.669906,38304000000.0
18296.0,2.622689,38372000000.0
18327.0,2.656822,38437000000.0
18337.0,2.64421,38458000000.0
18431.0,2.62201,38655000000.0
18432.0,2.652233,38657000000.0
18485.0,2.614827,38768000000.0
18489.0,2.634572,38776000000.0
18501.0,2.653824,38802000000.0
18503.0,2.65483,38806000000.0
18541.0,2.635882,38885000000.0
18583.0,2.643232,38973000000.0
18605.0,2.667764,39020000000.0
18635.0,2.645089,39083000000.0
18661.0,2.651319,39137000000.0
18722.0,2.638712,39265000000.0
18781.0,2.64932,39389000000.0
18806.0,2.646618,39441000000.0
18819.0,2.622609,39468000000.0
18852.0,2.64038,39538000000.0
18875.0,2.64572,39586000000.0
18929.0,2.627795,39699000000.0
18950.0,2.677877,39743000000.0
18975.0,2.656301,39796000000.0
19012.0,2.633459,39873000000.0
19027.0,2.636868,39905000000.0
19034.0,2.662702,39919000000.0
19063.0,2.621224,39980000000.0
19065.0,2.638492,39984000000.0
19074.0,2.640223,40003000000.0
19096.0,2.651997,40049000000.0
19165.0,2.634839,40194000000.0
19196.0,2.650098,40259000000.0
19197.0,2.64432,40261000000.0
19239.0,2.641552,40349000000.0
19265.0,2.640071,40404000000.0
19383.0,2.68483,40651000000.0
19386.0,2.65003,40657000000.0
19415.0,2.627879,40718000000.0
19417.0,2.610123,40722000000.0
19433.0,2.632823,40756000000.0
19446.0,2.642167,40783000000.0
19447.0,2.655687,40785000000.0
19455.0,2.638669,40802000000.0
19459.0,2.652259,40811000000.0
19526.0,2.642275,40951000000.0
19566.0,2.791748,41035000000.0
19595.0,2.622261,41096000000.0
19635.0,2.650422,41180000000.0
19692.0,2.685725,41299000000.0
19696.0,2.63926,41308000000.0
19698.0,2.679228,41312000000.0
19701.0,2.662929,41318000000.0
19705.0,2.664414,41326000000.0
19801.0,2.648134,41528000000.0
19807.0,2.655026,41540000000.0
19858.0,2.634214,41647000000.0
19892.0,2.679532,41719000000.0
19899.0,2.668163,41733000000.0
19966.0,2.64373,41874000000.0
20042.0,2.623788,42033000000.0
20088.0,2.617958,42130000000.0
20112.0,2.65791,42180000000.0
20116.0,2.663853,42188000000.0
20157.0,2.625344,42274000000.0
20168.0,2.650115,42297000000.0
20225.0,2.653356,42417000000.0
20261.0,2.670293,42492000000.0
20266.0,2.634011,42503000000.0
20282.0,2.726783,42537000000.0
20283.0,2.730169,42539000000.0
20296.0,2.751539,42566000000.0
20335.0,2.668043,42648000000.0
20352.0,2.67731,42683000000.0
20416.0,2.649748,42818000000.0
20429.0,2.648492,42845000000.0
20444.0,2.651129,42876000000.0
20482.0,2.651735,42956000000.0
20496.0,2.658788,42985000000.0
20511.0,2.628772,43017000000.0
20639.0,2.646032,43285000000.0
20644.0,2.653749,43296000000.0
20705.0,2.653523,43424000000.0
20767.0,2.609789,43554000000.0
20769.0,2.631289,43558000000.0
20823.0,2.637165,43671000000.0
20828.0,2.656631,43682000000.0
20847.0,2.653183,43721000000.0
20872.0,2.62978,43774000000.0
20889.0,2.640707,43810000000.0
20890.0,2.641056,43812000000.0
20895.0,2.672758,43822000000.0
20904.0,2.657639,43841000000.0
21058.0,2.66706,44164000000.0
21080.0,2.686774,44210000000.0
21179.0,2.648527,44418000000.0
21205.0,2.644098,44472000000.0
21231.0,2.644079,44527000000.0
21244.0,2.628101,44554000000.0
21262.0,2.648736,44592000000.0
21289.0,2.629489,44648000000.0
21331.0,2.640043,44736000000.0
21336.0,2.635815,44747000000.0
21359.0,2.645284,44795000000.0
21362.0,2.609604,44801000000.0
21392.0,2.62361,44864000000.0
21418.0,2.658126,44919000000.0
21442.0,2.635354,44969000000.0
21570.0,2.634248,45238000000.0
21575.0,2.641195,45248000000.0
21586.0,2.647995,45271000000.0
21588.0,2.639014,45275000000.0
21633.0,2.639894,45370000000.0
21674.0,2.633415,45456000000.0
21698.0,2.661717,45506000000.0
21704.0,2.635921,45519000000.0
21708.0,2.634056,45527000000.0
21713.0,2.635515,45538000000.0
21750.0,2.662456,45615000000.0
21793.0,2.646474,45705000000.0
21837.0,2.638363,45798000000.0
21841.0,2.635787,45806000000.0
21905.0,2.624263,45940000000.0
21914.0,2.647604,45959000000.0
21957.0,2.657531,46049000000.0
22001.0,2.635906,46142000000.0
22020.0,2.6189,46181000000.0
22029.0,2.637785,46200000000.0
22041.0,2.627798,46225000000.0
22045.0,2.645471,46234000000.0
22058.0,2.64052,46261000000.0
22159.0,2.627908,46473000000.0
22176.0,2.627021,46509000000.0
22209.0,2.657773,46578000000.0
22226.0,2.60941,46613000000.0
22253.0,2.654635,46670000000.0
22255.0,2.65746,46674000000.0
22374.0,2.636034,46924000000.0
22398.0,2.656127,46974000000.0
22479.0,2.634376,47144000000.0
22515.0,2.61832,47219000000.0
22543.0,2.641451,47278000000.0
22634.0,2.636658,47469000000.0
22640.0,2.63912,47482000000.0
22650.0,2.623153,47503000000.0
22714.0,2.662582,47637000000.0
22715.0,2.664448,47639000000.0
22820.0,2.627949,47859000000.0
22821.0,2.629153,47861000000.0
22863.0,2.629952,47949000000.0
22994.0,2.613547,48224000000.0
23007.0,2.635519,48251000000.0
23030.0,2.626839,48300000000.0
23064.0,2.630542,48371000000.0
23099.0,2.624417,48444000000.0
23118.0,2.651335,48484000000.0
23128.0,2.631355,48505000000.0
23130.0,2.644842,48509000000.0
23172.0,2.634215,48597000000.0
23187.0,2.653059,48629000000.0
23230.0,2.643808,48719000000.0
23287.0,2.63422,48838000000.0
23290.0,2.623877,48845000000.0
23321.0,2.641712,48910000000.0
23325.0,2.643486,48918000000.0
23342.0,2.626458,48954000000.0
23396.0,2.623896,49067000000.0
23400.0,2.625869,49075000000.0
23431.0,2.650216,49140000000.0
23554.0,2.637024,49398000000.0
23608.0,2.668217,49512000000.0
23662.0,2.650117,49625000000.0
23722.0,2.638188,49751000000.0
23746.0,2.62935,49801000000.0
23753.0,2.658031,49816000000.0
23814.0,2.628494,49944000000.0
23841.0,2.638163,50000000000.0
23948.0,2.610001,50225000000.0
23969.0,2.633885,50269000000.0
23996.0,2.606343,50325000000.0
24008.0,2.627043,50351000000.0
24092.0,2.640519,50527000000.0
24099.0,2.6343,50541000000.0
24111.0,2.626813,50567000000.0
24125.0,2.619794,50596000000.0
24146.0,2.637634,50640000000.0
24158.0,2.641138,50665000000.0
24181.0,2.7389,50713000000.0
24224.0,2.624175,50804000000.0
24234.0,2.640452,50824000000.0
24258.0,2.645471,50875000000.0
24283.0,2.61112,50927000000.0
24342.0,2.629515,51051000000.0
24386.0,2.668741,51143000000.0
