step,ce,tokens
34.0,7.815298,101000000.0
69.0,6.168589,202000000.0
110.0,5.432696,320000000.0
125.0,5.275651,363000000.0
176.0,4.772123,510000000.0
328.0,4.42742,949000000.0
338.0,4.53077,978000000.0
347.0,4.239244,1002999999.9999999
370.0,3.904071,1070000000.0000001
394.0,3.736035,1139000000.0
422.0,3.914731,1220000000.0
430.0,4.601718,1243000000.0
468.0,3.610138,1352000000.0
567.0,3.424198,1638000000.0
622.0,3.31705,1796000000.0
630.0,3.323535,1820000000.0
647.0,4.038931,1869000000.0
679.0,3.360337,1961000000.0
719.0,3.278969,2076000000.0
807.0,3.145596,2330000000.0
981.0,3.04672,2832000000.0
1009.0,3.427243,2912000000.0
1030.0,3.035067,2973000000.0
1034.0,3.005989,2985000000.0
1121.0,2.96393,3235000000.0
1137.0,2.97143,3282000000.0
1154.0,3.07081,3331000000.0
1171.0,2.952366,3380000000.0
1266.0,2.890956,3654000000.0
1295.0,2.871369,3737000000.0
1302.0,2.862917,3757000000.0
1303.0,2.862092,3760000000.0
1314.0,2.871758,3792000000.0
1356.0,2.956497,3913000000.0
1385.0,2.837865,3997000000.0
1404.0,2.815684,4051000000.0
1481.0,2.803433,4272999999.9999995
1499.0,2.810385,4325000000.0
1520.0,2.796999,4386000000.0
1528.0,2.802584,4409000000.0
1545.0,2.810666,4458000000.0
1573.0,2.778019,4539000000.0
1585.0,2.76057,4573000000.0
1619.0,2.758263,4671000000.0
1661.0,2.746872,4793000000.0
1707.0,2.727098,4925000000.0
1734.0,2.765047,5003000000.0
1750.0,2.738845,5049000000.0
1796.0,2.715251,5182000000.0
1816.0,2.722948,5239000000.0
1837.0,2.708853,5300000000.0
1862.0,2.716963,5372000000.0
1864.0,2.692076,5378000000.0
1870.0,2.669093,5395000000.0
1903.0,2.682123,5490000000.0
1978.0,2.658185,5707000000.0
2124.0,2.662063,6128000000.0
2200.0,2.613974,6347000000.0
2294.0,2.619596,6618000000.0
2407.0,2.584603,6944000000.0
2412.0,2.60623,6958000000.0
2434.0,2.588924,7022000000.0
2488.0,2.599683,7177000000.0
2493.0,2.598187,7192000000.0
2554.0,2.56873,7368000000.0
2612.0,2.566269,7535000000.0
2640.0,2.565095,7616000000.0
2655.0,2.580705,7659000000.0
2704.0,2.559858,7800000000.0
2773.0,2.545472,7999000000.0
2867.0,2.53571,8270000000.0
2897.0,2.533843,8356999999.999999
2905.0,2.557331,8380000000.000001
2908.0,2.531478,8388000000.0
2973.0,2.52901,8576000000.000001
2975.0,2.520518,8582000000.000001
3026.0,2.530119,8729000000.0
3086.0,2.523735,8902000000.0
3100.0,2.515856,8942000000.0
3107.0,2.512454,8962000000.0
3130.0,2.528623,9029000000.0
3142.0,2.519002,9063000000.0
3187.0,2.492317,9193000000.0
3236.0,2.50641,9334000000.0
3240.0,2.51228,9346000000.0
3352.0,2.493229,9669000000.0
3377.0,2.490682,9741000000.0
3406.0,2.495537,9824000000.0
3427.0,2.480776,9885000000.0
3432.0,2.503987,9899000000.0
3519.0,2.482133,10150000000.0
3549.0,2.513105,10237000000.0
3562.0,2.487931,10274000000.0
